SA;MZ
-0.5;48.73025875205756
-0.4898989898989899;48.3247476596547
-0.4797979797979798;47.88703576822023
-0.4696969696969697;47.4140648241591
-0.4595959595959596;46.90242432956214
-0.4494949494949495;46.34830403134108
-0.4393939393939394;45.74743912400985
-0.4292929292929293;45.09504693299485
-0.41919191919191917;44.385753623250686
-0.40909090909090906;43.61350921572342
-0.398989898989899;42.77148888557662
-0.3888888888888889;41.85197815458925
-0.3787878787878788;40.8462391695482
-0.3686868686868687;39.744354773874534
-0.35858585858585856;38.53504652916072
-0.3484848484848485;37.2054622305507
-0.33838383838383834;35.740927799109485
-0.3282828282828283;34.12465775750278
-0.3181818181818182;32.33741786421568
-0.30808080808080807;30.357133006809956
-0.29797979797979796;28.158433325983207
-0.28787878787878785;25.712132075615056
-0.2777777777777778;22.98463043692863
-0.2676767676767676;19.937248232689086
-0.25757575757575757;16.52548656488069
-0.24747474747474746;12.698240941671866
-0.23737373737373735;8.397004791248373
-0.22727272727272724;3.5551385616519555
-0.21717171717171713;-1.9026631371680998
-0.20707070707070707;-8.06048255225917
-0.19696969696969696;-15.010500735608908
-0.18686868686868685;-22.85094186477166
-0.17676767676767674;-31.681717512436574
-0.16666666666666663;-41.59636115813417
-0.15656565656565652;-52.668169150133124
-0.1464646464646464;-64.92761926372648
-0.13636363636363635;-78.32729176143448
-0.12626262626262624;-92.69022230280844
-0.11616161616161613;-107.6392206744095
-0.10606060606060602;-122.51086851458868
-0.09595959595959591;-136.27261662386718
-0.0858585858585858;-147.48708852519002
-0.07575757575757575;-154.3963134753515
-0.06565656565656564;-155.19830746482705
-0.055555555555555525;-148.50997660195296
-0.045454545454545414;-133.85344024390687
-0.035353535353535304;-111.89983750177065
-0.025252525252525193;-84.32860580665614
-0.015151515151515138;-53.446388057501146
-0.0050505050505050275;-21.84515427911779
0.005050505050505083;7.864643279602917
0.015151515151515249;33.401816650520324
0.025252525252525304;52.76409350068084
0.03535353535353536;64.56543063144186
0.045454545454545525;68.44254621840199
0.05555555555555558;65.13068662988921
0.06565656565656575;56.158246386323206
0.0757575757575758;43.37133172395144
0.08585858585858586;28.52255380511745
0.09595959595959602;13.030795899683499
0.10606060606060608;-2.0962296096748814
0.11616161616161624;-16.232483273425764
0.1262626262626263;-29.054068608876275
0.13636363636363646;-40.449679939854164
0.14646464646464652;-50.44246360690418
0.15656565656565657;-59.130930824563585
0.16666666666666674;-66.64863420523207
0.1767676767676768;-73.1389593633881
0.18686868686868696;-78.74073815799795
0.19696969696969702;-83.58098373676383
0.20707070707070718;-87.77199318116435
0.21717171717171724;-91.41094518196158
0.2272727272727273;-94.5808007916089
0.23737373737373746;-97.35178956533746
0.24747474747474751;-99.78307244722401
0.2575757575757577;-101.92436426599326
0.26767676767676774;-103.81741233205086
0.2777777777777778;-105.4972921127324
0.28787878787878796;-106.99351560087605
0.297979797979798;-108.33096510891983
0.3080808080808082;-109.53067241488445
0.31818181818181823;-110.61046500727058
0.3282828282828284;-111.58550027446836
0.33838383838383845;-112.46870636128068
0.3484848484848485;-113.27114588875533
0.3585858585858587;-114.0023162259893
0.36868686868686873;-114.67039771202923
0.3787878787878789;-115.2824592276168
0.38888888888888895;-115.84462882102076
0.3989898989898991;-116.36223567907004
0.40909090909090917;-116.83992857030795
0.4191919191919192;-117.28177493531605
0.4292929292929294;-117.691344024698
0.43939393939393945;-118.0717768567385
0.4494949494949496;-118.42584525753645
0.45959595959595967;-118.75600183398687
0.4696969696969697;-119.06442239582758
0.4797979797979799;-119.35304207196218
0.48989898989898994;-119.62358614617517
0.5;-119.8775964582911
