SA;MZ
-0.5;119.97395849505112
-0.4898989898989899;119.49903734790199
-0.4797979797979798;118.99887741345681
-0.4696969696969697;118.47138751801378
-0.4595959595959596;117.91424846583253
-0.4494949494949495;117.32488234774604
-0.4393939393939394;116.70041697034566
-0.4292929292929293;116.03764451879519
-0.41919191919191917;115.33297338714142
-0.40909090909090906;114.58237189176288
-0.398989898989899;113.78130231750886
-0.3888888888888889;112.92464342141909
-0.3787878787878788;112.00659912277266
-0.3686868686868687;111.02059062520875
-0.35858585858585856;109.9591286288465
-0.3484848484848485;108.81366157735529
-0.33838383838383834;107.57439502480757
-0.3282828282828283;106.23007617817923
-0.3181818181818182;104.76773645597709
-0.30808080808080807;103.1723834956299
-0.29797979797979796;101.42663246081308
-0.28787878787878785;99.51026481212344
-0.2777777777777778;97.39970106697015
-0.2676767676767676;95.06737280206386
-0.25757575757575757;92.48097883367868
-0.24747474747474746;89.60261220231688
-0.23737373737373735;86.387750123531
-0.22727272727272724;82.78411155733279
-0.21717171717171713;78.73041166098206
-0.20707070707070707;74.15508750441121
-0.19696969696969696;68.97514826117462
-0.18686868686868685;63.09543570176037
-0.17676767676767674;56.40879595110804
-0.16666666666666663;48.797998471572974
-0.15656565656565652;40.14073277428857
-0.1464646464646464;30.319688051790273
-0.13636363636363635;19.240525036191038
-0.12626262626262624;6.861257096473793
-0.11616161616161613;-6.763396414635653
-0.10606060606060602;-21.420814894847883
-0.09595959595959591;-36.66556896500277
-0.0858585858585858;-51.74365502740541
-0.07575757575757575;-65.54278778495578
-0.06565656565656564;-76.60952807309121
-0.055555555555555525;-83.27778055246544
-0.045454545454545414;-83.93362989242318
-0.035353535353535304;-77.38801002814942
-0.025252525252525193;-63.24640836684678
-0.015151515151515138;-42.10008356989888
-0.0050505050505050275;-15.408134292803357
0.005050505050505083;14.866819177002986
0.015151515151515249;46.53270445761438
0.025252525252525304;76.97832863628501
0.03535353535353536;103.57543380198
0.045454545454545525;124.02572993442254
0.05555555555555558;136.7243424263412
0.06565656565656575;141.17580991999924
0.0757575757575758;138.13365565612426
0.08585858585858586;129.281105031015
0.09595959595959602;116.64187945969621
0.10606060606060608;102.06289237297587
0.11616161616161624;86.95123908018314
0.1262626262626263;72.23862126568775
0.13636363636363646;58.46453166236478
0.14646464646464652;45.88964088481733
0.15656565656565657;34.59550678455898
0.16666666666666674;24.558059435918487
0.1767676767676768;15.696686297111793
0.18686868686868696;7.9049270627975945
0.19696969696969702;1.0686503131915652
0.20707070707070718;-4.923796536491257
0.21717171717171724;-10.176376292790799
0.2272727272727273;-14.783086158362513
0.23737373737373746;-18.827361895630627
0.24747474747474751;-22.382395620758597
0.2575757575757577;-25.511909680606443
0.26767676767676774;-28.271120129412175
0.2777777777777778;-30.707739691093327
0.28787878787878796;-32.86293994461146
0.297979797979798;-34.772233703260454
0.3080808080808082;-36.46626235381831
0.31818181818181823;-37.971486190407624
0.3282828282828284;-39.3107827650499
0.33838383838383845;-40.50396157391094
0.3484848484848485;-41.56820457807442
0.3585858585858587;-42.51844206761675
0.36868686868686873;-43.36767278193106
0.3787878787878789;-44.12723632809497
0.38888888888888895;-44.80704498113283
0.3989898989898991;-45.415781008468976
0.40909090909090917;-45.96106478802505
0.4191919191919192;-46.44959820796494
0.4292929292929294;-46.88728715186982
0.43939393939393945;-47.27934628286822
0.4494949494949496;-47.63038883619814
0.45959595959595967;-47.944503702238386
0.4696969696969697;-48.225321721308624
0.4797979797979799;-48.47607280805447
0.48989898989898994;-48.699635268446734
0.5;-48.89857845875212
