SA;FY
-0.5;5675.546592331802
-0.4898989898989899;5767.180705247738
-0.4797979797979798;5669.864447160972
-0.4696969696969697;5754.409900685432
-0.4595959595959596;5760.36241763474
-0.4494949494949495;5808.424948549358
-0.4393939393939394;5831.482166575491
-0.4292929292929293;5825.700008438675
-0.41919191919191917;5873.664817257401
-0.40909090909090906;5904.343435279361
-0.398989898989899;5913.763479107642
-0.3888888888888889;5902.9097730727735
-0.3787878787878788;6003.749704273443
-0.3686868686868687;5993.441165755949
-0.35858585858585856;6046.014456319571
-0.3484848484848485;5992.988102959167
-0.33838383838383834;6105.707426170684
-0.3282828282828283;6118.616634566407
-0.3181818181818182;6140.8599082191895
-0.30808080808080807;6218.213216924527
-0.29797979797979796;6253.961858299566
-0.28787878787878785;6316.011855091557
-0.2777777777777778;6271.3806513925
-0.2676767676767676;6365.002707792532
-0.25757575757575757;6433.711605480574
-0.24747474747474746;6456.90113821935
-0.23737373737373735;6516.942289177432
-0.22727272727272724;6617.300222891889
-0.21717171717171713;6656.188504600841
-0.20707070707070707;6720.892234234835
-0.19696969696969696;6762.55124394164
-0.18686868686868685;6832.356715886087
-0.17676767676767674;6871.639648381742
-0.16666666666666663;6912.548645991575
-0.15656565656565652;6945.4499923898375
-0.1464646464646464;6992.657414321514
-0.13636363636363635;6960.24544924802
-0.12626262626262624;6909.304744392939
-0.11616161616161613;6858.109490204648
-0.10606060606060602;6677.82985347025
-0.09595959595959591;6484.3062272510615
-0.0858585858585858;6233.430622346008
-0.07575757575757575;5842.724576660025
-0.06565656565656564;5362.878174988248
-0.055555555555555525;4789.106259247477
-0.045454545454545414;4169.565210701927
-0.035353535353535304;3457.491261479155
-0.025252525252525193;2754.074942025392
-0.015151515151515138;2014.9349715791489
-0.0050505050505050275;1255.4194308496217
0.005050505050505083;496.59099126576507
0.015151515151515249;-204.96527105969338
0.025252525252525304;-978.2902085661285
0.03535353535353536;-1662.9407537332966
0.045454545454545525;-2300.402890322155
0.05555555555555558;-2939.004238513895
0.06565656565656575;-3485.4639945914946
0.0757575757575758;-3981.107752585016
0.08585858585858586;-4359.200471912054
0.09595959595959602;-4725.682545388991
0.10606060606060608;-5055.775006454189
0.11616161616161624;-5287.716705974034
0.1262626262626263;-5462.6329221730775
0.13636363636363646;-5657.875202408769
0.14646464646464652;-5764.568492213383
0.15656565656565657;-5917.074215085573
0.16666666666666674;-5944.273258345409
0.1767676767676768;-6014.465601355954
0.18686868686868696;-6056.882453465923
0.19696969696969702;-6048.0657359704655
0.20707070707070718;-6110.043751289774
0.21717171717171724;-6092.753065368719
0.2272727272727273;-6030.257262764269
0.23737373737373746;-6074.305433134113
0.24747474747474751;-6028.721248524678
0.2575757575757577;-6040.7271457669485
0.26767676767676774;-5994.003538470963
0.2777777777777778;-5990.430024042573
0.28787878787878796;-5988.939395348758
0.297979797979798;-5949.718888915599
0.3080808080808082;-5908.57858550539
0.31818181818181823;-5887.946914987433
0.3282828282828284;-5812.856026801305
0.33838383838383845;-5806.639943269958
0.3484848484848485;-5754.931118935678
0.3585858585858587;-5756.039881816126
0.36868686868686873;-5725.04283356397
0.3787878787878789;-5706.37580551181
0.38888888888888895;-5656.500291303979
0.3989898989898991;-5609.545631650449
0.40909090909090917;-5571.092938483389
0.4191919191919192;-5545.040189838038
0.4292929292929294;-5580.71045015208
0.43939393939393945;-5545.88592464126
0.4494949494949496;-5495.282353554245
0.45959595959595967;-5479.15627003437
0.4696969696969697;-5454.906718891738
0.4797979797979799;-5424.980416613015
0.48989898989898994;-5362.670502121824
0.5;-5350.72561939158
