SA;FY
-0.5;5601.0069233765025
-0.4898989898989899;5651.358518820013
-0.4797979797979798;5641.7033993589575
-0.4696969696969697;5689.872943239416
-0.4595959595959596;5674.775932197528
-0.4494949494949495;5713.743274506567
-0.4393939393939394;5721.022653736896
-0.4292929292929293;5747.779930897734
-0.41919191919191917;5748.109124640575
-0.40909090909090906;5815.048113293445
-0.398989898989899;5826.686975443928
-0.3888888888888889;5841.0290586117935
-0.3787878787878788;5843.463147031478
-0.3686868686868687;5852.598632229034
-0.35858585858585856;5909.149538797484
-0.3484848484848485;5880.047800937742
-0.33838383838383834;5894.333776982613
-0.3282828282828283;5930.886451531386
-0.3181818181818182;5953.050113075569
-0.30808080808080807;5901.911266289591
-0.29797979797979796;5981.5236680716325
-0.28787878787878785;5937.267722576689
-0.2777777777777778;5944.503032268245
-0.2676767676767676;5943.193932311634
-0.25757575757575757;5960.071234262163
-0.24747474747474746;5950.003638267455
-0.23737373737373735;5895.950769845348
-0.22727272727272724;5875.671259728872
-0.21717171717171713;5879.917059550893
-0.20707070707070707;5857.013286314663
-0.19696969696969696;5808.897880872621
-0.18686868686868685;5765.053917492708
-0.17676767676767674;5683.258225317614
-0.16666666666666663;5625.095258178596
-0.15656565656565652;5478.353570605367
-0.1464646464646464;5353.935665424778
-0.13636363636363635;5186.43966851683
-0.12626262626262624;5009.760273936598
-0.11616161616161613;4790.189900480267
-0.10606060606060602;4559.794284296043
-0.09595959595959591;4197.78598208685
-0.0858585858585858;3878.2310791848768
-0.07575757575757575;3508.023085048323
-0.06565656565656564;3002.2932249836126
-0.055555555555555525;2463.0475520118252
-0.045454545454545414;1843.7262524753287
-0.035353535353535304;1191.2155578132192
-0.025252525252525193;477.09442844968794
-0.015151515151515138;-212.94073265393797
-0.0050505050505050275;-991.376450429543
0.005050505050505083;-1736.5051019544735
0.015151515151515249;-2499.6712367670702
0.025252525252525304;-3177.0998153732703
0.03535353535353536;-3917.787942659004
0.045454545454545525;-4650.816596394485
0.05555555555555558;-5267.346872818568
0.06565656565656575;-5747.2237553076375
0.0757575757575758;-6226.58456249689
0.08585858585858586;-6557.491144813627
0.09595959595959602;-6808.056621649634
0.10606060606060608;-6973.065082155916
0.11616161616161624;-7042.489907764559
0.1262626262626263;-7042.2084597872345
0.13636363636363646;-7063.118652328624
0.14646464646464652;-7091.755470244394
0.15656565656565657;-7053.92077391944
0.16666666666666674;-6986.317561692646
0.1767676767676768;-6904.39232785777
0.18686868686868696;-6853.850180762436
0.19696969696969702;-6793.152024869291
0.20707070707070718;-6737.453606778324
0.21717171717171724;-6660.213023034831
0.2272727272727273;-6588.5941833584375
0.23737373737373746;-6527.452677370225
0.24747474747474751;-6486.162070672621
0.2575757575757577;-6461.004763628566
0.26767676767676774;-6387.016301320748
0.2777777777777778;-6316.937229700346
0.28787878787878796;-6294.834382596723
0.297979797979798;-6222.032105320564
0.3080808080808082;-6229.328789996622
0.31818181818181823;-6187.651422534105
0.3282828282828284;-6148.691230285594
0.33838383838383845;-6100.865907544948
0.3484848484848485;-6058.954242892819
0.3585858585858587;-6014.732854815353
0.36868686868686873;-6003.072848364249
0.3787878787878789;-6024.234821062443
0.38888888888888895;-5964.729962278352
0.3989898989898991;-5961.79535311107
0.40909090909090917;-5923.175867579889
0.4191919191919192;-5905.998239487671
0.4292929292929294;-5845.300662522458
0.43939393939393945;-5870.2698631259545
0.4494949494949496;-5845.025813800202
0.45959595959595967;-5847.524776382663
0.4696969696969697;-5791.890857562214
0.4797979797979799;-5802.0912092019835
0.48989898989898994;-5742.914122551733
0.5;-5736.947882846616
