SA;FY
-0.5;2954.7749937248946
-0.4898989898989899;3002.526249026242
-0.4797979797979798;3019.7315503449627
-0.4696969696969697;3004.5947164324757
-0.4595959595959596;2976.4366991557863
-0.4494949494949495;2998.1283612053953
-0.4393939393939394;3023.9079150496314
-0.4292929292929293;3003.3304708911064
-0.41919191919191917;3007.108059598179
-0.40909090909090906;3020.6375931521707
-0.398989898989899;3004.770728616367
-0.3888888888888889;3001.6540654778955
-0.3787878787878788;2958.0164186593333
-0.3686868686868687;2957.9154506654145
-0.35858585858585856;2988.472609776182
-0.3484848484848485;2935.606536762793
-0.33838383838383834;2920.6575126881094
-0.3282828282828283;2922.9034815005703
-0.3181818181818182;2879.559032848585
-0.30808080808080807;2871.2794931305107
-0.29797979797979796;2828.4763243807965
-0.28787878787878785;2807.3338663650275
-0.2777777777777778;2785.7999081855774
-0.2676767676767676;2734.1617506043262
-0.25757575757575757;2671.005401004551
-0.24747474747474746;2600.481962782162
-0.23737373737373735;2561.9802513191935
-0.22727272727272724;2500.0009471919575
-0.21717171717171713;2474.1166451146737
-0.20707070707070707;2341.8308194193974
-0.19696969696969696;2307.3421822718647
-0.18686868686868685;2279.791583307907
-0.17676767676767674;2165.729088413341
-0.16666666666666663;2045.1199336010202
-0.15656565656565652;1922.231837490184
-0.1464646464646464;1865.2892950276378
-0.13636363636363635;1729.7047588969037
-0.12626262626262624;1654.1025661665265
-0.11616161616161613;1533.9658554956695
-0.10606060606060602;1402.9202955337785
-0.09595959595959591;1293.5597616453483
-0.0858585858585858;1152.175120616564
-0.07575757575757575;1048.817058078758
-0.06565656565656564;917.8588136150188
-0.055555555555555525;757.899016783337
-0.045454545454545414;644.4501686989385
-0.035353535353535304;485.87590794048054
-0.025252525252525193;360.91523330032703
-0.015151515151515138;226.06283520379256
-0.0050505050505050275;56.40955348827582
0.005050505050505083;-96.63959675510822
0.015151515151515249;-230.82315436096644
0.025252525252525304;-339.1716441012716
0.03535353535353536;-511.98775965435533
0.045454545454545525;-618.7680715477097
0.05555555555555558;-787.247381402887
0.06565656565656575;-895.8507095544436
0.0757575757575758;-1016.7211438961468
0.08585858585858586;-1168.896357001543
0.09595959595959602;-1295.2815260173165
0.10606060606060608;-1407.3045485441926
0.11616161616161624;-1516.2323664451153
0.1262626262626263;-1605.3214235585363
0.13636363636363646;-1744.6918899727978
0.14646464646464652;-1846.8882850904083
0.15656565656565657;-1948.0956609016303
0.16666666666666674;-2073.537752873286
0.1767676767676768;-2141.0958321826915
0.18686868686868696;-2219.2133429085707
0.19696969696969702;-2285.2551666942873
0.20707070707070718;-2380.449316778924
0.21717171717171724;-2459.264927446161
0.2272727272727273;-2498.2803718480004
0.23737373737373746;-2603.076752872247
0.24747474747474751;-2632.463907790152
0.2575757575757577;-2669.8870113305125
0.26767676767676774;-2712.993861548292
0.2777777777777778;-2776.91071104914
0.28787878787878796;-2815.6118820125894
0.297979797979798;-2837.280148548336
0.3080808080808082;-2861.340102375813
0.31818181818181823;-2877.995868215297
0.3282828282828284;-2908.004509934887
0.33838383838383845;-2919.6149232250445
0.3484848484848485;-2945.4259716676156
0.3585858585858587;-2979.6726646093207
0.36868686868686873;-2967.7072796587904
0.3787878787878789;-2994.0616446223294
0.38888888888888895;-2996.267970640587
0.3989898989898991;-2994.2697810004065
0.40909090909090917;-2978.5127679224593
0.4191919191919192;-2976.2063190283247
0.4292929292929294;-3005.0898450755803
0.43939393939393945;-3008.344079574268
0.4494949494949496;-3028.216235516746
0.45959595959595967;-3008.839483076936
0.4696969696969697;-2995.9269390019344
0.4797979797979799;-2952.5484459543004
0.48989898989898994;-2984.173913676399
0.5;-2948.343695067686
