SA;FY
-0.5;3641.665894322024
-0.4898989898989899;3762.4490556814562
-0.4797979797979798;3727.1312871898076
-0.4696969696969697;3713.794973797058
-0.4595959595959596;3719.2464071955137
-0.4494949494949495;3759.844929516718
-0.4393939393939394;3786.434055119845
-0.4292929292929293;3781.8136664209674
-0.41919191919191917;3755.5477448570355
-0.40909090909090906;3791.207765674616
-0.398989898989899;3792.3432812106103
-0.3888888888888889;3833.431984649107
-0.3787878787878788;3819.312225836235
-0.3686868686868687;3834.5475133008467
-0.35858585858585856;3851.7178874463657
-0.3484848484848485;3861.621500612311
-0.33838383838383834;3919.5937456046986
-0.3282828282828283;3864.388894518312
-0.3181818181818182;3967.441479520666
-0.30808080808080807;3918.7828269152747
-0.29797979797979796;3995.9117838888387
-0.28787878787878785;3977.2589552160293
-0.2777777777777778;4021.689014827324
-0.2676767676767676;4061.589250662719
-0.25757575757575757;4099.228536441753
-0.24747474747474746;4105.70294464487
-0.23737373737373735;4155.507853124023
-0.22727272727272724;4223.699103893835
-0.21717171717171713;4245.577643962169
-0.20707070707070707;4252.137262159234
-0.19696969696969696;4331.2032184221
-0.18686868686868685;4350.288276296604
-0.17676767676767674;4428.611640533186
-0.16666666666666663;4455.409562146481
-0.15656565656565652;4478.878598025159
-0.1464646464646464;4541.4729182797755
-0.13636363636363635;4592.781791526097
-0.12626262626262624;4624.062705179734
-0.11616161616161613;4657.143448268008
-0.10606060606060602;4658.331999082055
-0.09595959595959591;4641.286861342053
-0.0858585858585858;4578.177043615109
-0.07575757575757575;4446.913911975587
-0.06565656565656564;4310.117832793061
-0.055555555555555525;3985.9362879699843
-0.045454545454545414;3613.173908443259
-0.035353535353535304;3157.3767718026425
-0.025252525252525193;2531.607421153944
-0.015151515151515138;1937.3059661404488
-0.0050505050505050275;1328.3709541832345
0.005050505050505083;627.4210590868439
0.015151515151515249;-19.20329525742843
0.025252525252525304;-593.7359760964558
0.03535353535353536;-1240.0953340738595
0.045454545454545525;-1807.703141894673
0.05555555555555558;-2215.7773161255436
0.06565656565656575;-2631.8096676942387
0.0757575757575758;-3003.9792035001565
0.08585858585858586;-3336.077607180518
0.09595959595959602;-3575.22272725014
0.10606060606060608;-3714.599020474308
0.11616161616161624;-3882.656902472712
0.1262626262626263;-3962.1292191037
0.13636363636363646;-4075.7439448728574
0.14646464646464652;-4160.087284150132
0.15656565656565657;-4176.026577905666
0.16666666666666674;-4214.794238426973
0.1767676767676768;-4299.3472706745615
0.18686868686868696;-4269.306677034072
0.19696969696969702;-4304.022989997512
0.20707070707070718;-4341.682488482301
0.21717171717171724;-4354.214950096067
0.2272727272727273;-4326.260741158694
0.23737373737373746;-4317.028891186003
0.24747474747474751;-4321.408825748049
0.2575757575757577;-4283.167771930873
0.26767676767676774;-4338.6805973413175
0.2777777777777778;-4250.60114457053
0.28787878787878796;-4269.771516843454
0.297979797979798;-4285.625759523988
0.3080808080808082;-4256.801771989271
0.31818181818181823;-4213.137755981487
0.3282828282828284;-4255.534543310321
0.33838383838383845;-4222.088957839072
0.3484848484848485;-4241.596080493507
0.3585858585858587;-4235.709187568181
0.36868686868686873;-4198.847246180492
0.3787878787878789;-4185.264092487549
0.38888888888888895;-4194.864856613689
0.3989898989898991;-4131.713471431693
0.40909090909090917;-4118.076972533703
0.4191919191919192;-4095.7128218739053
0.4292929292929294;-4101.33442176777
0.43939393939393945;-4091.3659809411606
0.4494949494949496;-4074.9450846847203
0.45959595959595967;-4064.934386797904
0.4696969696969697;-4072.0636121225584
0.4797979797979799;-4006.471273558768
0.48989898989898994;-3993.73456907366
0.5;-3994.4087596771387
