SA;FY
-0.5;1818.757035682625
-0.4898989898989899;1878.0798631300238
-0.4797979797979798;1844.8154892293471
-0.4696969696969697;1824.5398844755607
-0.4595959595959596;1846.4006871839929
-0.4494949494949495;1914.623497122619
-0.4393939393939394;1897.9225998994755
-0.4292929292929293;1873.3872687167718
-0.41919191919191917;1844.076063192508
-0.40909090909090906;1871.3704195660496
-0.398989898989899;1916.4048690943575
-0.3888888888888889;1911.739507490947
-0.3787878787878788;1883.463160714665
-0.3686868686868687;1933.895236751674
-0.35858585858585856;1946.7329314541205
-0.3484848484848485;1959.0777140453772
-0.33838383838383834;1955.5739761459763
-0.3282828282828283;2007.705826382252
-0.3181818181818182;1921.1562322568159
-0.30808080808080807;1962.010634989387
-0.29797979797979796;1999.9123032247146
-0.28787878787878785;1959.6485429587572
-0.2777777777777778;1996.4134801796865
-0.2676767676767676;2066.894972865848
-0.25757575757575757;2065.8877967518843
-0.24747474747474746;2060.816887429706
-0.23737373737373735;2067.8418940742777
-0.22727272727272724;2005.1503984355918
-0.21717171717171713;2097.7212662914185
-0.20707070707070707;2162.6089950646515
-0.19696969696969696;2174.7274607105746
-0.18686868686868685;2171.0810670166215
-0.17676767676767674;2195.9098780941595
-0.16666666666666663;2200.3724197531387
-0.15656565656565652;2276.775859207563
-0.1464646464646464;2292.406280887348
-0.13636363636363635;2262.9731410530353
-0.12626262626262624;2310.1988421987385
-0.11616161616161613;2237.2634102702905
-0.10606060606060602;2232.936212570125
-0.09595959595959591;2213.864984011164
-0.0858585858585858;2151.790489590819
-0.07575757575757575;2091.824088088843
-0.06565656565656564;1980.4669476556126
-0.055555555555555525;1860.6404470355687
-0.045454545454545414;1598.934731293973
-0.035353535353535304;1380.0051768638812
-0.025252525252525193;1032.2265476171674
-0.015151515151515138;669.8761136147679
-0.0050505050505050275;309.96330036455214
0.005050505050505083;-148.70790993516488
0.015151515151515249;-503.1732897331968
0.025252525252525304;-912.6298000424349
0.03535353535353536;-1259.3139118913145
0.045454545454545525;-1553.3011622393499
0.05555555555555558;-1801.6534017481351
0.06565656565656575;-2004.267576816579
0.0757575757575758;-2130.3335838667044
0.08585858585858586;-2239.0193339038383
0.09595959595959602;-2308.737032943829
0.10606060606060608;-2361.355619921473
0.11616161616161624;-2370.249179775692
0.1262626262626263;-2381.9195991251913
0.13636363636363646;-2390.740414248371
0.14646464646464652;-2379.5724996994936
0.15656565656565657;-2415.724848896102
0.16666666666666674;-2332.8447964092406
0.1767676767676768;-2306.243104247313
0.18686868686868696;-2327.6537941881256
0.19696969696969702;-2314.5923556712432
0.20707070707070718;-2305.223419050091
0.21717171717171724;-2289.2681704066867
0.2272727272727273;-2266.616207598913
0.23737373737373746;-2246.9517202624147
0.24747474747474751;-2223.8962137361214
0.2575757575757577;-2163.2489795894276
0.26767676767676774;-2156.1592209318874
0.2777777777777778;-2169.4101015878146
0.28787878787878796;-2151.6711878747137
0.297979797979798;-2102.84437578685
0.3080808080808082;-2144.7678801945062
0.31818181818181823;-2142.39854962107
0.3282828282828284;-2133.924546720313
0.33838383838383845;-2074.0879219292915
0.3484848484848485;-2096.646055201741
0.3585858585858587;-2065.065900153333
0.36868686868686873;-2103.7514164190857
0.3787878787878789;-2048.0383611614243
0.38888888888888895;-2042.585251376988
0.3989898989898991;-2034.9496111647916
0.40909090909090917;-2025.8366160362054
0.4191919191919192;-2006.458014802655
0.4292929292929294;-2025.960086762781
0.43939393939393945;-1991.9932400881107
0.4494949494949496;-2023.879664065639
0.45959595959595967;-2009.1281268308362
0.4696969696969697;-1993.3030055471972
0.4797979797979799;-2014.3660355299432
0.48989898989898994;-2015.9943139145312
0.5;-1947.7656208063597
