SA;FY
-0.5;5541.559733207616
-0.4898989898989899;5523.850962596997
-0.4797979797979798;5560.148325833074
-0.4696969696969697;5617.910734140488
-0.4595959595959596;5626.648471520442
-0.4494949494949495;5643.000019954369
-0.4393939393939394;5641.453140980856
-0.4292929292929293;5715.36289387576
-0.41919191919191917;5743.003636690899
-0.40909090909090906;5692.262591386943
-0.398989898989899;5816.36268573338
-0.3888888888888889;5783.892255675686
-0.3787878787878788;5783.917850620393
-0.3686868686868687;5904.149871454848
-0.35858585858585856;5859.138072200299
-0.3484848484848485;5953.64657367014
-0.33838383838383834;5935.5375137176725
-0.3282828282828283;6009.298283627045
-0.3181818181818182;6058.449368958895
-0.30808080808080807;6057.3033248059755
-0.29797979797979796;6078.768006773484
-0.28787878787878785;6152.910399541678
-0.2777777777777778;6207.7782401246905
-0.2676767676767676;6252.961276566191
-0.25757575757575757;6304.363372972303
-0.24747474747474746;6356.453780191999
-0.23737373737373735;6439.109715482321
-0.22727272727272724;6441.3142440425545
-0.21717171717171713;6460.247626224986
-0.20707070707070707;6532.0311434461555
-0.19696969696969696;6572.611551732472
-0.18686868686868685;6623.451315883773
-0.17676767676767674;6639.155745423489
-0.16666666666666663;6646.212448382803
-0.15656565656565652;6636.354672840106
-0.1464646464646464;6580.629575806077
-0.13636363636363635;6547.709095656949
-0.12626262626262624;6411.253730646779
-0.11616161616161613;6275.00010095256
-0.10606060606060602;6097.050485717237
-0.09595959595959591;5824.214391722728
-0.0858585858585858;5457.837779984381
-0.07575757575757575;5056.285275590267
-0.06565656565656564;4545.960896386823
-0.055555555555555525;3966.379586225051
-0.045454545454545414;3396.6909104863394
-0.035353535353535304;2735.7151693977853
-0.025252525252525193;1980.9600641472232
-0.015151515151515138;1275.5568829954618
-0.0050505050505050275;577.6616177257233
0.005050505050505083;-210.96920303743258
0.015151515151515249;-1001.6360420588175
0.025252525252525304;-1705.7703189561566
0.03535353535353536;-2437.3854591889485
0.045454545454545525;-3084.4851215050126
0.05555555555555558;-3747.4836763797143
0.06565656565656575;-4237.490331881204
0.0757575757575758;-4725.956134889851
0.08585858585858586;-5191.100257626303
0.09595959595959602;-5505.12274720414
0.10606060606060608;-5772.05302597679
0.11616161616161624;-5995.416793146762
0.1262626262626263;-6177.188317021534
0.13636363636363646;-6279.446475602621
0.14646464646464652;-6383.084940856637
0.15656565656565657;-6399.633670708972
0.16666666666666674;-6396.510774144655
0.1767676767676768;-6423.199265115096
0.18686868686868696;-6446.069286064292
0.19696969696969702;-6386.163916602399
0.20707070707070718;-6367.174485316014
0.21717171717171724;-6320.043684783331
0.2272727272727273;-6293.161163738945
0.23737373737373746;-6270.805304699661
0.24747474747474751;-6233.685925279435
0.2575757575757577;-6200.7818352628665
0.26767676767676774;-6142.147583251042
0.2777777777777778;-6070.025993089466
0.28787878787878796;-6012.701020024134
0.297979797979798;-5967.386310284551
0.3080808080808082;-5948.295000177681
0.31818181818181823;-5923.08175619598
0.3282828282828284;-5867.377796114276
0.33838383838383845;-5854.331084050741
0.3484848484848485;-5815.030172529444
0.3585858585858587;-5779.309419953868
0.36868686868686873;-5705.669194790839
0.3787878787878789;-5750.482593610445
0.38888888888888895;-5631.213252517931
0.3989898989898991;-5647.811654999985
0.40909090909090917;-5625.187545018008
0.4191919191919192;-5556.771112633319
0.4292929292929294;-5551.734579947003
0.43939393939393945;-5510.971258649895
0.4494949494949496;-5465.33216898851
0.45959595959595967;-5436.506836836227
0.4696969696969697;-5418.894014101637
0.4797979797979799;-5450.93227039291
0.48989898989898994;-5409.277528511098
0.5;-5351.359057277867
