SA;FY
-0.2;5997.622892603429
-0.19595959595959597;5990.654751965798
-0.19191919191919193;5989.759692496462
-0.1878787878787879;6020.262271463296
-0.18383838383838386;5996.585787975541
-0.17979797979797982;5982.188216003073
-0.17575757575757578;5996.9609622760045
-0.1717171717171717;5931.080561072895
-0.1676767676767677;5898.667010957428
-0.16363636363636364;5932.613603125887
-0.15959595959595962;5892.582035341631
-0.15555555555555556;5817.934619216784
-0.15151515151515152;5804.415429280778
-0.14747474747474748;5763.440538232034
-0.14343434343434344;5689.032748504562
-0.1393939393939394;5646.41585671097
-0.13535353535353536;5571.729153027095
-0.13131313131313133;5564.185600104109
-0.1272727272727273;5438.818336771565
-0.12323232323232325;5410.010932971412
-0.11919191919191921;5326.404292875761
-0.11515151515151516;5204.851340537907
-0.11111111111111112;5146.559607794257
-0.10707070707070708;5049.29067388073
-0.10303030303030304;4879.6900790294685
-0.098989898989899;4848.240244075266
-0.09494949494949496;4664.001683729235
-0.09090909090909093;4502.021332001423
-0.08686868686868687;4392.977966952076
-0.08282828282828283;4237.775618811368
-0.0787878787878788;4111.279828407512
-0.07474747474747476;3941.695888382263
-0.07070707070707072;3754.5075862823273
-0.06666666666666668;3564.9282101460317
-0.06262626262626264;3398.1441990933195
-0.0585858585858586;3213.5962923909924
-0.054545454545454564;3015.052639278799
-0.050505050505050525;2776.075122117319
-0.046464646464646486;2530.0188220631717
-0.04242424242424245;2298.114378252837
-0.03838383838383841;2123.952232542028
-0.03434343434343434;1899.7573534285443
-0.030303030303030304;1702.6690738195502
-0.026262626262626265;1481.947331029728
-0.022222222222222227;1260.6120834041117
-0.018181818181818188;1046.5305464624892
-0.01414141414141415;757.9235897238325
-0.01010101010101011;598.4880012866977
-0.006060606060606072;304.43415414557666
-0.002020202020202033;66.59546532452146
0.0020202020202020055;-162.30780674415485
0.006060606060606044;-379.1690120183441
0.010101010101010083;-582.6876262768452
0.014141414141414121;-864.7620851982333
0.01818181818181816;-1110.1161468297469
0.0222222222222222;-1349.0293054876227
0.026262626262626265;-1605.672973181394
0.030303030303030304;-1779.5899587174856
0.03434343434343434;-1976.091114869456
0.03838383838383838;-2252.953238628769
0.04242424242424242;-2538.9987175915303
0.04646464646464646;-2714.278031163643
0.0505050505050505;-2871.935318782166
0.05454545454545451;-3150.1729066585094
0.058585858585858575;-3350.879244350493
0.06262626262626264;-3575.2178623793316
0.06666666666666665;-3740.657696618961
0.07070707070707072;-3999.4667565385307
0.07474747474747473;-4156.730561558082
0.0787878787878788;-4257.655209455622
0.0828282828282828;-4471.948023431413
0.08686868686868687;-4596.1952810426355
0.09090909090909088;-4843.182899634592
0.09494949494949495;-4915.623855056392
0.09898989898989896;-5008.8726339928935
0.10303030303030303;-5193.651203907644
0.10707070707070704;-5271.267185408959
0.1111111111111111;-5370.498973689895
0.11515151515151512;-5471.966203199472
0.11919191919191918;-5561.957259976194
0.1232323232323232;-5662.906898427813
0.12727272727272726;-5708.031864276332
0.13131313131313133;-5768.7743741290415
0.13535353535353534;-5855.23039629718
0.1393939393939394;-5885.524539356793
0.14343434343434341;-5908.586324877693
0.14747474747474748;-5955.961069518836
0.1515151515151515;-5961.084304680784
0.15555555555555556;-6025.181869656139
0.15959595959595957;-6042.774808783865
0.16363636363636364;-6026.850781602417
0.16767676767676765;-6073.745058334055
0.1717171717171717;-6052.990285701153
0.17575757575757572;-6074.5836444615825
0.1797979797979798;-6080.126280844889
0.1838383838383838;-6016.586885400931
0.18787878787878787;-6046.897212714308
0.19191919191919193;-6048.990020069456
0.19595959595959594;-6083.333568843055
0.2;-6044.726534145553
