LSR;FX
-0.5;-5103.959865431584
-0.4898989898989899;-5152.1161971241245
-0.4797979797979798;-5060.365919534533
-0.4696969696969697;-5077.182242892276
-0.4595959595959596;-5043.3708236784205
-0.4494949494949495;-5030.617625829959
-0.4393939393939394;-5027.912325248911
-0.4292929292929293;-5092.718921605088
-0.41919191919191917;-4948.667651591123
-0.40909090909090906;-4937.2574396308255
-0.398989898989899;-4935.358829502581
-0.3888888888888889;-4988.20547221443
-0.3787878787878788;-4884.722317099911
-0.3686868686868687;-4893.296798771075
-0.35858585858585856;-4894.316363848077
-0.3484848484848485;-4863.376181131969
-0.33838383838383834;-4772.442194309665
-0.3282828282828283;-4708.277314724507
-0.3181818181818182;-4714.9120972188675
-0.30808080808080807;-4691.109911440192
-0.29797979797979796;-4579.106524116219
-0.28787878787878785;-4563.081913016962
-0.2777777777777778;-4556.702228269521
-0.2676767676767676;-4351.016851850262
-0.25757575757575757;-4334.026158815116
-0.24747474747474746;-4262.971433413233
-0.23737373737373735;-4142.650060441598
-0.22727272727272724;-4180.043248578068
-0.21717171717171713;-3971.412909061104
-0.20707070707070707;-3992.1810769222557
-0.19696969696969696;-3912.7030450639277
-0.18686868686868685;-3695.0918746133766
-0.17676767676767674;-3617.411315017786
-0.16666666666666663;-3552.7663017865957
-0.15656565656565652;-3408.3315943600937
-0.1464646464646464;-3186.7556085911947
-0.13636363636363635;-3254.4141326848944
-0.12626262626262624;-2934.603396495386
-0.11616161616161613;-2848.5066469106728
-0.10606060606060602;-2766.090924117213
-0.09595959595959591;-2568.4405387158035
-0.0858585858585858;-2372.475226418088
-0.07575757575757575;-2284.6397378046345
-0.06565656565656564;-2063.3550000988553
-0.055555555555555525;-1856.156281113405
-0.045454545454545414;-1503.9587555436285
-0.035353535353535304;-1329.2979003515459
-0.025252525252525193;-990.2838646287701
-0.015151515151515138;-575.2018841962366
-0.0050505050505050275;-269.45457984929857
0.005050505050505083;186.61072628542738
0.015151515151515249;581.0672251680622
0.025252525252525304;1069.2586082928237
0.03535353535353536;1380.730536293008
0.045454545454545525;1623.875855829994
0.05555555555555558;1777.683654723027
0.06565656565656575;2040.6456845907487
0.0757575757575758;2342.2221317167314
0.08585858585858586;2376.7412171623246
0.09595959595959602;2632.128288606193
0.10606060606060608;2776.2214006731147
0.11616161616161624;2823.675257240795
0.1262626262626263;3062.101469854235
0.13636363636363646;3192.9635109264213
0.14646464646464652;3305.1594841478686
0.15656565656565657;3387.4830175139878
0.16666666666666674;3546.3358564950954
0.1767676767676768;3620.045166694879
0.18686868686868696;3763.1203481604844
0.19696969696969702;3840.2546564857907
0.20707070707070718;3922.5279495573977
0.21717171717171724;4186.770225393812
0.2272727272727273;4168.37798081584
0.23737373737373746;4265.4104320598835
0.24747474747474751;4222.3754777761305
0.2575757575757577;4401.104661149045
0.26767676767676774;4352.380058127077
0.2777777777777778;4526.131298271754
0.28787878787878796;4519.504170126142
0.297979797979798;4611.70331692574
0.3080808080808082;4718.4441772429955
0.31818181818181823;4853.9166160005025
0.3282828282828284;4677.448677340648
0.33838383838383845;4750.275605610329
0.3484848484848485;4896.214806144515
0.3585858585858587;4867.268379244288
0.36868686868686873;4912.113109763895
0.3787878787878789;4895.650834013856
0.38888888888888895;4911.076264335029
0.3989898989898991;4985.249998424453
0.40909090909090917;4952.26273877098
0.4191919191919192;5011.020457456445
0.4292929292929294;5025.722150576509
0.43939393939393945;5062.947628976278
0.4494949494949496;5086.200958807479
0.45959595959595967;4982.10048254082
0.4696969696969697;5086.303594929959
0.4797979797979799;4985.711252439354
0.48989898989898994;5076.940055938042
0.5;5131.92621757989
