LSR;FX
-0.5;-5645.975394559395
-0.4898989898989899;-5543.2460706853
-0.4797979797979798;-5665.555237266787
-0.4696969696969697;-5608.682144263249
-0.4595959595959596;-5718.851535435974
-0.4494949494949495;-5670.161831207402
-0.4393939393939394;-5666.032665342816
-0.4292929292929293;-5694.579710977625
-0.41919191919191917;-5654.119295878265
-0.40909090909090906;-5689.748197523544
-0.398989898989899;-5671.265729799372
-0.3888888888888889;-5653.722274757892
-0.3787878787878788;-5717.643609423123
-0.3686868686868687;-5737.572354552791
-0.35858585858585856;-5762.663997436372
-0.3484848484848485;-5759.917647398419
-0.33838383838383834;-5684.025545570569
-0.3282828282828283;-5749.995308510707
-0.3181818181818182;-5735.749315042418
-0.30808080808080807;-5804.768223589422
-0.29797979797979796;-5797.7860745904945
-0.28787878787878785;-5757.3173286870115
-0.2777777777777778;-5797.543722771102
-0.2676767676767676;-5735.823495308542
-0.25757575757575757;-5731.545849948151
-0.24747474747474746;-5767.275262963044
-0.23737373737373735;-5744.919416717609
-0.22727272727272724;-5720.837844088997
-0.21717171717171713;-5640.57199720611
-0.20707070707070707;-5567.750913338939
-0.19696969696969696;-5582.915041018308
-0.18686868686868685;-5504.384241586926
-0.17676767676767674;-5504.92558574273
-0.16666666666666663;-5386.988147416326
-0.15656565656565652;-5389.368144915175
-0.1464646464646464;-5301.740100233209
-0.13636363636363635;-5195.097781350776
-0.12626262626262624;-5077.221166705019
-0.11616161616161613;-4863.992479485741
-0.10606060606060602;-4751.459147217917
-0.09595959595959591;-4645.306613880295
-0.0858585858585858;-4324.973718746881
-0.07575757575757575;-4089.857892435205
-0.06565656565656564;-3851.5145232072
-0.055555555555555525;-3440.557866931222
-0.045454545454545414;-3048.3878193764913
-0.035353535353535304;-2521.5353540802553
-0.025252525252525193;-1886.8891262057828
-0.015151515151515138;-1227.424996332823
-0.0050505050505050275;-441.54173820730813
0.005050505050505083;442.491775870742
0.015151515151515249;1318.797832460143
0.025252525252525304;2027.3653748013419
0.03535353535353536;2581.665875194287
0.045454545454545525;3091.1338852456574
0.05555555555555558;3504.3324569216097
0.06565656565656575;3805.323348642054
0.0757575757575758;4175.653870923185
0.08585858585858586;4414.055144760515
0.09595959595959602;4479.085897967145
0.10606060606060608;4810.811408175952
0.11616161616161624;4966.395334484141
0.1262626262626263;5031.652257002558
0.13636363636363646;5208.324623863496
0.14646464646464652;5271.908973171708
0.15656565656565657;5421.4010653388095
0.16666666666666674;5413.891976011235
0.1767676767676768;5464.435987470012
0.18686868686868696;5563.59572070788
0.19696969696969702;5717.079386394586
0.20707070707070718;5674.601389028604
0.21717171717171724;5593.0779864330025
0.2272727272727273;5679.71896969441
0.23737373737373746;5664.012544278831
0.24747474747474751;5699.371493328232
0.2575757575757577;5757.124555866653
0.26767676767676774;5760.763632828671
0.2777777777777778;5695.178717494953
0.28787878787878796;5787.0479300126135
0.297979797979798;5705.850958788949
0.3080808080808082;5703.212649048119
0.31818181818181823;5666.274044921408
0.3282828282828284;5688.653198021602
0.33838383838383845;5778.363914295949
0.3484848484848485;5703.237193810524
0.3585858585858587;5757.698818204154
0.36868686868686873;5681.616216863276
0.3787878787878789;5670.610662120256
0.38888888888888895;5708.684054017337
0.3989898989898991;5635.598287827177
0.40909090909090917;5745.117770225456
0.4191919191919192;5654.840742115409
0.4292929292929294;5679.4324955568645
0.43939393939393945;5606.5494476457325
0.4494949494949496;5629.282759331674
0.45959595959595967;5602.366983236748
0.4696969696969697;5659.687187274779
0.4797979797979799;5620.457467695633
0.48989898989898994;5493.490978683142
0.5;5611.5699320502945
