LSR;FX
-1.0;-2656.875372236807
-0.9797979797979798;-2660.60952557822
-0.9595959595959596;-2678.1905115446143
-0.9393939393939394;-2688.5199466344616
-0.9191919191919192;-2700.149068988925
-0.898989898989899;-2716.3009675391877
-0.8787878787878788;-2717.831129514784
-0.8585858585858586;-2682.3913677077494
-0.8383838383838383;-2715.8336133199837
-0.8181818181818181;-2733.7964005388
-0.797979797979798;-2749.853740776083
-0.7777777777777778;-2723.7356798692545
-0.7575757575757576;-2777.1789538844273
-0.7373737373737373;-2727.20545454764
-0.7171717171717171;-2754.2932291701436
-0.696969696969697;-2794.138812111197
-0.6767676767676767;-2793.754800420327
-0.6565656565656566;-2787.86072748809
-0.6363636363636364;-2782.2268130344346
-0.6161616161616161;-2744.9312094660054
-0.5959595959595959;-2778.1590546538914
-0.5757575757575757;-2786.4768948205224
-0.5555555555555556;-2777.4809719924306
-0.5353535353535352;-2849.859536091836
-0.5151515151515151;-2817.3906795547664
-0.4949494949494949;-2802.9964893720403
-0.4747474747474747;-2772.174432276721
-0.4545454545454545;-2782.4502769893325
-0.43434343434343425;-2741.9461564525127
-0.41414141414141414;-2745.055110840496
-0.3939393939393939;-2727.1331283922445
-0.3737373737373737;-2710.5251420241825
-0.3535353535353535;-2657.35981011996
-0.33333333333333326;-2614.6690812289676
-0.31313131313131304;-2541.4940708362233
-0.2929292929292928;-2456.6813720211403
-0.2727272727272727;-2400.166138038246
-0.2525252525252525;-2283.658536747306
-0.23232323232323226;-2180.5078576520445
-0.21212121212121204;-2033.2057075512294
-0.19191919191919182;-1859.6162944705916
-0.1717171717171716;-1708.8747838387073
-0.1515151515151515;-1531.8011996219443
-0.13131313131313127;-1378.7596622621613
-0.11111111111111105;-1192.3103139780242
-0.09090909090909083;-954.3847451034713
-0.07070707070707061;-783.9361369183821
-0.050505050505050386;-549.1194279505038
-0.030303030303030276;-338.1160370867617
-0.010101010101010055;-118.93050260800963
0.010101010101010166;73.90545590484922
0.030303030303030498;311.831408137332
0.05050505050505061;549.6055446698577
0.07070707070707072;765.0921912994638
0.09090909090909105;968.0860680413601
0.11111111111111116;1178.0216794361256
0.1313131313131315;1409.163311857106
0.1515151515151516;1536.2329347956213
0.1717171717171717;1757.6916360935302
0.19191919191919204;1886.8746360099353
0.21212121212121215;2049.143448335388
0.2323232323232325;2172.0036067878355
0.2525252525252526;2282.767532059594
0.27272727272727293;2389.6076731424755
0.29292929292929304;2483.498552578217
0.31313131313131315;2561.9486161568943
0.3333333333333335;2568.8547146433816
0.3535353535353536;2640.187631756492
0.3737373737373739;2655.513972084908
0.39393939393939403;2692.2529608808927
0.41414141414141437;2752.4802642895024
0.4343434343434345;2773.427446530628
0.4545454545454546;2761.7117964502077
0.4747474747474749;2797.5600783374075
0.49494949494949503;2804.876462877973
0.5151515151515154;2805.8137569871255
0.5353535353535355;2824.6958984297116
0.5555555555555556;2798.4844425949095
0.5757575757575759;2766.754143338136
0.595959595959596;2806.25022557936
0.6161616161616164;2834.2577780521306
0.6363636363636365;2808.5065222411117
0.6565656565656568;2812.535241062036
0.6767676767676769;2803.420568019323
0.696969696969697;2738.997927890342
0.7171717171717173;2769.405408152033
0.7373737373737375;2803.355088457693
0.7575757575757578;2755.0541425172937
0.7777777777777779;2750.876920959389
0.7979797979797982;2747.1177911021236
0.8181818181818183;2749.9520818058395
0.8383838383838385;2725.822143349696
0.8585858585858588;2751.5171260141474
0.8787878787878789;2660.908967920271
0.8989898989898992;2704.655250294207
0.9191919191919193;2698.14121481835
0.9393939393939394;2644.0783339632017
0.9595959595959598;2636.9888901981844
0.9797979797979799;2670.939978668556
1.0;2681.7800149925038
