LSR;FX
-0.5;-5533.3407982956005
-0.4898989898989899;-5578.498150404751
-0.4797979797979798;-5616.512343696226
-0.4696969696969697;-5548.049209655144
-0.4595959595959596;-5588.957318102137
-0.4494949494949495;-5689.820224710677
-0.4393939393939394;-5637.914259692733
-0.4292929292929293;-5765.807812796557
-0.41919191919191917;-5669.7268038451
-0.40909090909090906;-5636.976267989295
-0.398989898989899;-5779.105279132424
-0.3888888888888889;-5642.520434485089
-0.3787878787878788;-5725.6072105551
-0.3686868686868687;-5722.440617338311
-0.35858585858585856;-5696.397064750361
-0.3484848484848485;-5608.597705478768
-0.33838383838383834;-5756.00954338117
-0.3282828282828283;-5733.676912568064
-0.3181818181818182;-5685.793462601493
-0.30808080808080807;-5773.989796478779
-0.29797979797979796;-5836.324550205303
-0.28787878787878785;-5685.690181870074
-0.2777777777777778;-5742.6745553177225
-0.2676767676767676;-5788.841662033342
-0.25757575757575757;-5807.9873374991585
-0.24747474747474746;-5595.457272701501
-0.23737373737373735;-5755.927820015564
-0.22727272727272724;-5656.364909039031
-0.21717171717171713;-5674.788627529991
-0.20707070707070707;-5616.407239382541
-0.19696969696969696;-5581.655907348829
-0.18686868686868685;-5575.217366907617
-0.17676767676767674;-5485.6132840532855
-0.16666666666666663;-5471.429665827977
-0.15656565656565652;-5342.323821164543
-0.1464646464646464;-5234.807505089614
-0.13636363636363635;-5305.130948856186
-0.12626262626262624;-5148.638085335761
-0.11616161616161613;-5001.885767825826
-0.10606060606060602;-4892.169263304455
-0.09595959595959591;-4583.302923549154
-0.0858585858585858;-4370.403252329091
-0.07575757575757575;-4155.207134085893
-0.06565656565656564;-3814.9926572817894
-0.055555555555555525;-3436.341963186185
-0.045454545454545414;-3039.413590251654
-0.035353535353535304;-2485.9507004773773
-0.025252525252525193;-2001.7018636324108
-0.015151515151515138;-1123.9214097495628
-0.0050505050505050275;-388.54223506145047
0.005050505050505083;441.8182445989925
0.015151515151515249;1255.307990030717
0.025252525252525304;2045.7070513767567
0.03535353535353536;2684.3148233884494
0.045454545454545525;3037.3061464061384
0.05555555555555558;3560.6888743865497
0.06565656565656575;3801.1236212784197
0.0757575757575758;4185.858047465983
0.08585858585858586;4374.582970211389
0.09595959595959602;4555.103163149051
0.10606060606060608;4767.789304249871
0.11616161616161624;5009.3366835055285
0.1262626262626263;5040.228425556429
0.13636363636363646;5115.919595620654
0.14646464646464652;5337.472730599993
0.15656565656565657;5360.380372828475
0.16666666666666674;5423.057380217487
0.1767676767676768;5589.065746673567
0.18686868686868696;5567.900885997242
0.19696969696969702;5569.395184389369
0.20707070707070718;5517.904655101383
0.21717171717171724;5607.067387179431
0.2272727272727273;5691.866288695083
0.23737373737373746;5687.281748195353
0.24747474747474751;5623.542716710084
0.2575757575757577;5792.779664941419
0.26767676767676774;5754.322527523329
0.2777777777777778;5716.813034969553
0.28787878787878796;5779.849592386166
0.297979797979798;5629.328109751008
0.3080808080808082;5764.192137115722
0.31818181818181823;5642.49237822394
0.3282828282828284;5777.762271930281
0.33838383838383845;5737.550175722943
0.3484848484848485;5665.658282254105
0.3585858585858587;5696.110364983898
0.36868686868686873;5625.311580336944
0.3787878787878789;5695.185733165999
0.38888888888888895;5701.781788242854
0.3989898989898991;5677.880952102032
0.40909090909090917;5703.318202307177
0.4191919191919192;5636.127323186901
0.4292929292929294;5629.180702586447
0.43939393939393945;5709.431296244206
0.4494949494949496;5635.688783715914
0.45959595959595967;5591.229482213676
0.4696969696969697;5579.474216041348
0.4797979797979799;5638.022559311791
0.48989898989898994;5662.784778166872
0.5;5568.396517813658
