LSR;FX
-0.5;-4138.593904327994
-0.4898989898989899;-4181.358653482374
-0.4797979797979798;-4152.6135459005545
-0.4696969696969697;-4185.578427565459
-0.4595959595959596;-4200.858272968578
-0.4494949494949495;-4235.033744158363
-0.4393939393939394;-4274.0110371628125
-0.4292929292929293;-4261.53120585753
-0.41919191919191917;-4304.357121228613
-0.40909090909090906;-4304.682793165581
-0.398989898989899;-4270.31071572039
-0.3888888888888889;-4312.305020831863
-0.3787878787878788;-4353.271581984311
-0.3686868686868687;-4337.675617341138
-0.35858585858585856;-4359.007876795292
-0.3484848484848485;-4396.351187534897
-0.33838383838383834;-4415.10289967231
-0.3282828282828283;-4479.418304082075
-0.3181818181818182;-4449.7629504251
-0.30808080808080807;-4480.125723834212
-0.29797979797979796;-4474.6553014981755
-0.28787878787878785;-4553.988799098563
-0.2777777777777778;-4526.967860062247
-0.2676767676767676;-4560.943939660849
-0.25757575757575757;-4599.716067013363
-0.24747474747474746;-4589.443147302457
-0.23737373737373735;-4707.598031511207
-0.22727272727272724;-4677.938914932581
-0.21717171717171713;-4698.190574454692
-0.20707070707070707;-4725.287793596301
-0.19696969696969696;-4737.8896141634705
-0.18686868686868685;-4769.678408165347
-0.17676767676767674;-4787.616161184464
-0.16666666666666663;-4803.139899604585
-0.15656565656565652;-4814.448992226492
-0.1464646464646464;-4871.119111074579
-0.13636363636363635;-4850.137054932204
-0.12626262626262624;-4870.44392882192
-0.11616161616161613;-4869.426591039155
-0.10606060606060602;-4759.354121165006
-0.09595959595959591;-4770.36706016151
-0.0858585858585858;-4650.782801591564
-0.07575757575757575;-4539.371012678493
-0.06565656565656564;-4345.879555708176
-0.055555555555555525;-4048.0100052131475
-0.045454545454545414;-3669.682976233964
-0.035353535353535304;-3124.1368308836845
-0.025252525252525193;-2350.755091028414
-0.015151515151515138;-1491.1679820981212
-0.0050505050505050275;-546.3422686736909
0.005050505050505083;561.4323033842242
0.015151515151515249;1517.3627141488914
0.025252525252525304;2444.1893898777676
0.03535353535353536;3135.2033353720167
0.045454545454545525;3683.322964557339
0.05555555555555558;4066.3240575106756
0.06565656565656575;4382.691689360611
0.0757575757575758;4548.231185080281
0.08585858585858586;4679.374949229204
0.09595959595959602;4808.663472602789
0.10606060606060608;4840.580716798355
0.11616161616161624;4887.382588558812
0.1262626262626263;4910.247773126409
0.13636363636363646;4856.136437936834
0.14646464646464652;4911.899222593089
0.15656565656565657;4873.047110123675
0.16666666666666674;4838.669847578965
0.1767676767676768;4790.747969563069
0.18686868686868696;4764.856514634501
0.19696969696969702;4782.050099958046
0.20707070707070718;4761.46342528451
0.21717171717171724;4701.634989741294
0.2272727272727273;4677.508963472025
0.23737373737373746;4622.736647426842
0.24747474747474751;4659.803795912987
0.2575757575757577;4637.215505160173
0.26767676767676774;4554.923722213214
0.2777777777777778;4550.321489025366
0.28787878787878796;4551.4606004218995
0.297979797979798;4517.86564777314
0.3080808080808082;4448.521532714037
0.31818181818181823;4472.603802623996
0.3282828282828284;4435.670141505723
0.33838383838383845;4392.124184263655
0.3484848484848485;4398.359360889915
0.3585858585858587;4346.074301884379
0.36868686868686873;4360.7450203427425
0.3787878787878789;4328.760115774576
0.38888888888888895;4321.570173911045
0.3989898989898991;4301.072056162562
0.40909090909090917;4294.848504729856
0.4191919191919192;4249.0991060458855
0.4292929292929294;4234.553129141347
0.43939393939393945;4272.638828904449
0.4494949494949496;4219.476893414294
0.45959595959595967;4235.815228373384
0.4696969696969697;4183.267995878644
0.4797979797979799;4227.786586589127
0.48989898989898994;4143.607857745638
0.5;4176.59069792537
