LSR;FX
-0.5;-7988.203841179196
-0.4898989898989899;-8037.311830905669
-0.4797979797979798;-8062.209725576159
-0.4696969696969697;-8033.832957276364
-0.4595959595959596;-8101.232279043851
-0.4494949494949495;-8135.583275040506
-0.4393939393939394;-8120.218099590344
-0.4292929292929293;-8152.436032787679
-0.41919191919191917;-8229.589822141814
-0.40909090909090906;-8279.355324160171
-0.398989898989899;-8203.839360829592
-0.3888888888888889;-8290.359181585483
-0.3787878787878788;-8273.568220995578
-0.3686868686868687;-8319.342748251262
-0.35858585858585856;-8355.614766744546
-0.3484848484848485;-8433.539930795201
-0.33838383838383834;-8444.038839671739
-0.3282828282828283;-8479.814418038555
-0.3181818181818182;-8512.071117111944
-0.30808080808080807;-8560.117777411975
-0.29797979797979796;-8610.997262838164
-0.28787878787878785;-8624.486117862376
-0.2777777777777778;-8685.313223087576
-0.2676767676767676;-8777.059021081846
-0.25757575757575757;-8749.02834403019
-0.24747474747474746;-8720.819997226676
-0.23737373737373735;-8797.603070245237
-0.22727272727272724;-8854.873983344958
-0.21717171717171713;-8912.94255213245
-0.20707070707070707;-8962.434503956963
-0.19696969696969696;-9033.521384932714
-0.18686868686868685;-9002.711317073175
-0.17676767676767674;-9082.092171673405
-0.16666666666666663;-9126.76649795725
-0.15656565656565652;-9149.938618573113
-0.1464646464646464;-9150.291893491783
-0.13636363636363635;-9172.640847168057
-0.12626262626262624;-9192.460897326897
-0.11616161616161613;-9183.528973056887
-0.10606060606060602;-9092.4012031754
-0.09595959595959591;-9056.785275459106
-0.0858585858585858;-8945.53680203161
-0.07575757575757575;-8727.353063924844
-0.06565656565656564;-8374.500502096507
-0.055555555555555525;-7949.816749424722
-0.045454545454545414;-7273.900996875328
-0.035353535353535304;-6229.709264008386
-0.025252525252525193;-4902.388692423077
-0.015151515151515138;-3056.2242709705347
-0.0050505050505050275;-888.5193520972389
0.005050505050505083;1389.403624562447
0.015151515151515249;3474.519012241825
0.025252525252525304;5207.891717854515
0.03535353535353536;6486.2356499486405
0.045454545454545525;7406.0960288093265
0.05555555555555558;8031.041599227448
0.06565656565656575;8443.300609275218
0.0757575757575758;8791.111248782132
0.08585858585858586;8941.094678481271
0.09595959595959602;9073.029932713343
0.10606060606060608;9172.666466639479
0.11616161616161624;9166.899635905105
0.1262626262626263;9193.405982532506
0.13636363636363646;9202.88168254552
0.14646464646464652;9222.340422462517
0.15656565656565657;9144.189688489605
0.16666666666666674;9082.95416262821
0.1767676767676768;9063.479260760074
0.18686868686868696;9034.408483764175
0.19696969696969702;8983.297779098877
0.20707070707070718;8917.16275683195
0.21717171717171724;8946.690836851973
0.2272727272727273;8869.905294626962
0.23737373737373746;8836.145030413645
0.24747474747474751;8803.447315913536
0.2575757575757577;8762.00677540036
0.26767676767676774;8670.036915647428
0.2777777777777778;8668.155201277896
0.28787878787878796;8585.683201541842
0.297979797979798;8589.727307794194
0.3080808080808082;8564.709602565023
0.31818181818181823;8493.033514406035
0.3282828282828284;8503.283752917449
0.33838383838383845;8433.889170842516
0.3484848484848485;8422.039011037008
0.3585858585858587;8357.291896000323
0.36868686868686873;8343.485588328524
0.3787878787878789;8289.733628376434
0.38888888888888895;8286.651573400102
0.3989898989898991;8262.843490406001
0.40909090909090917;8206.111816092618
0.4191919191919192;8223.569682548694
0.4292929292929294;8173.828871837746
0.43939393939393945;8114.160937266717
0.4494949494949496;8131.328140660985
0.45959595959595967;8084.686022013494
0.4696969696969697;8078.618545641811
0.4797979797979799;8000.0035232666605
0.48989898989898994;8063.297408811565
0.5;8008.786687781535
