LSR;FX
-0.5;-2493.2454248519234
-0.4898989898989899;-2473.42228383505
-0.4797979797979798;-2478.9238799921886
-0.4696969696969697;-2529.3039465757756
-0.4595959595959596;-2545.8024542668927
-0.4494949494949495;-2543.8586699384873
-0.4393939393939394;-2506.1321544060615
-0.4292929292929293;-2555.881155811772
-0.41919191919191917;-2581.382729986504
-0.40909090909090906;-2598.428626404322
-0.398989898989899;-2579.476407704574
-0.3888888888888889;-2575.298623454049
-0.3787878787878788;-2567.5887194543834
-0.3686868686868687;-2564.2831079165994
-0.35858585858585856;-2660.4625637732092
-0.3484848484848485;-2636.5037279726457
-0.33838383838383834;-2658.6674176640104
-0.3282828282828283;-2688.870470960443
-0.3181818181818182;-2680.9536664158077
-0.30808080808080807;-2690.902312112368
-0.29797979797979796;-2681.7368305315863
-0.28787878787878785;-2734.7489380102334
-0.2777777777777778;-2750.146467902757
-0.2676767676767676;-2747.626963786289
-0.25757575757575757;-2752.191032541319
-0.24747474747474746;-2775.007725856023
-0.23737373737373735;-2793.2718246021145
-0.22727272727272724;-2783.127280985737
-0.21717171717171713;-2837.967906587943
-0.20707070707070707;-2850.2831072430104
-0.19696969696969696;-2833.761266708223
-0.18686868686868685;-2899.4470991694734
-0.17676767676767674;-2926.1033365595813
-0.16666666666666663;-2913.688739978543
-0.15656565656565652;-2930.0571665306043
-0.1464646464646464;-2880.983266234096
-0.13636363636363635;-2913.8933332426072
-0.12626262626262624;-2933.6635270622614
-0.11616161616161613;-2858.3152386924994
-0.10606060606060602;-2858.5439551813556
-0.09595959595959591;-2825.6297162192786
-0.0858585858585858;-2701.2871315420916
-0.07575757575757575;-2645.1938723702774
-0.06565656565656564;-2503.1675844943993
-0.055555555555555525;-2286.199227133264
-0.045454545454545414;-2016.5726982435356
-0.035353535353535304;-1732.8213967562883
-0.025252525252525193;-1279.8734792637629
-0.015151515151515138;-780.2723507712303
-0.0050505050505050275;-291.68842008259367
0.005050505050505083;289.6104804686656
0.015151515151515249;817.4411725352483
0.025252525252525304;1307.2865061899543
0.03535353535353536;1723.3931775252904
0.045454545454545525;2036.144778578835
0.05555555555555558;2321.5214392619228
0.06565656565656575;2510.9540012365646
0.0757575757575758;2637.449968771723
0.08585858585858586;2757.257365383728
0.09595959595959602;2804.6444135522297
0.10606060606060608;2845.9401214125883
0.11616161616161624;2942.015282229258
0.1262626262626263;2955.421267770608
0.13636363636363646;2921.1398104041314
0.14646464646464652;2921.3998843943086
0.15656565656565657;2932.067072387647
0.16666666666666674;2903.8164339696723
0.1767676767676768;2905.1490503962805
0.18686868686868696;2885.812958942223
0.19696969696969702;2902.8535318031822
0.20707070707070718;2816.882237596848
0.21717171717171724;2831.3118193983983
0.2272727272727273;2773.8460437520866
0.23737373737373746;2766.409028864445
0.24747474747474751;2772.7741645434376
0.2575757575757577;2808.6283490759097
0.26767676767676774;2780.566342512468
0.2777777777777778;2740.5307755593744
0.28787878787878796;2691.505692553773
0.297979797979798;2687.7134481776857
0.3080808080808082;2724.1291619590475
0.31818181818181823;2637.374224949679
0.3282828282828284;2676.649971420921
0.33838383838383845;2630.306881924463
0.3484848484848485;2629.221144801932
0.3585858585858587;2621.787720469622
0.36868686868686873;2628.199507283921
0.3787878787878789;2586.6260216559544
0.38888888888888895;2578.5341461916482
0.3989898989898991;2547.1461994343035
0.40909090909090917;2527.8518601211763
0.4191919191919192;2588.4405843997133
0.4292929292929294;2509.609121491895
0.43939393939393945;2531.4483090508284
0.4494949494949496;2525.5050971691744
0.45959595959595967;2507.711955113512
0.4696969696969697;2542.0803573029775
0.4797979797979799;2512.99412452193
0.48989898989898994;2467.5168834781807
0.5;2519.727264942782
