LSR;FX
-0.5;-5255.303871171089
-0.4898989898989899;-5300.879527796058
-0.4797979797979798;-5275.011561279901
-0.4696969696969697;-5310.921675808647
-0.4595959595959596;-5329.21672933901
-0.4494949494949495;-5366.479287080177
-0.4393939393939394;-5408.617461214677
-0.4292929292929293;-5399.374226779711
-0.41919191919191917;-5445.514371498894
-0.40909090909090906;-5449.233806534529
-0.398989898989899;-5418.336898931434
-0.3888888888888889;-5463.88961059622
-0.3787878787878788;-5508.499585149024
-0.3686868686868687;-5496.633732101195
-0.35858585858585856;-5521.784392788344
-0.3484848484848485;-5563.035862762346
-0.33838383838383834;-5585.786812474529
-0.3282828282828283;-5654.193678942971
-0.3181818181818182;-5628.722957309427
-0.30808080808080807;-5663.364252230351
-0.29797979797979796;-5662.266712565808
-0.28787878787878785;-5746.067662592929
-0.2777777777777778;-5723.608687399067
-0.2676767676767676;-5762.240931072581
-0.25757575757575757;-5805.762899798561
-0.24747474747474746;-5800.332844315336
-0.23737373737373735;-5923.422964851243
-0.22727272727272724;-5898.791019508146
-0.21717171717171713;-5924.161868983829
-0.20707070707070707;-5956.471329682277
-0.19696969696969696;-5974.3809894351025
-0.18686868686868685;-6011.577968945161
-0.17676767676767674;-6035.031944720928
-0.16666666666666663;-6056.191144632819
-0.15656565656565652;-6073.269514919259
-0.1464646464646464;-6135.858670516505
-0.13636363636363635;-6120.956358065894
-0.12626262626262624;-6147.493840413371
-0.11616161616161613;-6152.791844830963
-0.10606060606060602;-6048.921384550575
-0.09595959595959591;-6065.537202714286
-0.0858585858585858;-5949.871080479726
-0.07575757575757575;-5838.401284701943
-0.06565656565656564;-5636.255477865845
-0.055555555555555525;-5312.272461181792
-0.045454545454545414;-4874.531328876067
-0.035353535353535304;-4211.102700531269
-0.025252525252525193;-3229.3484665053984
-0.015151515151515138;-2047.2751664339603
-0.0050505050505050275;-679.6769831346411
0.005050505050505083;883.3026746406239
0.015151515151515249;2236.7985775491406
0.025252525252525304;3448.6065203787593
0.03535353535353536;4311.681316281215
0.045454545454545525;4948.994854637232
0.05555555555555558;5370.945876616878
0.06565656565656575;5699.479484378142
0.0757575757575758;5864.298548462207
0.08585858585858586;5989.183376045129
0.09595959595959602;6110.255677152925
0.10606060606060608;6133.611300084919
0.11616161616161624;6172.15267107192
0.1262626262626263;6187.259057384469
0.13636363636363646;6125.900908505689
0.14646464646464652;6174.869230456929
0.15656565656565657;6129.59908812441
0.16666666666666674;6089.1097628651405
0.1767676767676768;6035.323857880906
0.18686868686868696;6003.771767834128
0.19696969696969702;6015.475090991161
0.20707070707070718;5989.544818537849
0.21717171717171724;5924.502821263275
0.2272727272727273;5895.281835535076
0.23737373737373746;5835.525430960333
0.24747474747474751;5867.714198851795
0.2575757575757577;5840.349802628359
0.26767676767676774;5753.381880748563
0.2777777777777778;5744.201861285762
0.28787878787878796;5740.860321505899
0.297979797979798;5702.880828987456
0.3080808080808082;5629.247321835316
0.31818181818181823;5649.134359740747
0.3282828282828284;5608.0985648464
0.33838383838383845;5560.542409735776
0.3484848484848485;5562.858051356141
0.3585858585858587;5506.742736702514
0.36868686868686873;5517.670991807361
0.3787878787878789;5482.029836378174
0.38888888888888895;5471.268196467334
0.3989898989898991;5447.281207565103
0.40909090909090917;5437.649833281744
0.4191919191919192;5388.571841764038
0.4292929292929294;5370.774656120633
0.43939393939393945;5405.684668656596
0.4494949494949496;5349.420698026701
0.45959595959595967;5362.728782330197
0.4696969696969697;5307.221225426616
0.4797979797979799;5348.847575597136
0.48989898989898994;5261.842869087731
0.5;5292.064199504655
