SA;MZ
-0.5;-113.43295921761737
-0.4898989898989899;-115.47417841964698
-0.4797979797979798;-117.90917808389314
-0.4696969696969697;-120.44206716159543
-0.4595959595959596;-120.0631608108611
-0.4494949494949495;-120.17908499936347
-0.4393939393939394;-124.50849569775322
-0.4292929292929293;-122.88437741849657
-0.41919191919191917;-124.57810476462373
-0.40909090909090906;-125.77747143870575
-0.398989898989899;-126.54268393866796
-0.3888888888888889;-126.64198610059924
-0.3787878787878788;-129.37343767963367
-0.3686868686868687;-130.13881516434986
-0.35858585858585856;-130.28293601811916
-0.3484848484848485;-132.7776308145215
-0.33838383838383834;-132.28042187019525
-0.3282828282828283;-132.39833534819084
-0.3181818181818182;-133.95010944524125
-0.30808080808080807;-133.1002112082014
-0.29797979797979796;-134.81313987501417
-0.28787878787878785;-134.4001640107174
-0.2777777777777778;-133.34304010153087
-0.2676767676767676;-132.42102172490382
-0.25757575757575757;-132.7270750987732
-0.24747474747474746;-130.8175419309067
-0.23737373737373735;-130.6065734597634
-0.22727272727272724;-129.91766095884117
-0.21717171717171713;-126.12963009967373
-0.20707070707070707;-126.12512289758575
-0.19696969696969696;-125.0848026314348
-0.18686868686868685;-121.20163208446242
-0.17676767676767674;-117.89204124309389
-0.16666666666666663;-117.37017519721331
-0.15656565656565652;-112.39915012778131
-0.1464646464646464;-111.02014901172197
-0.13636363636363635;-107.44590014320431
-0.12626262626262624;-102.06144770133757
-0.11616161616161613;-98.49953888823731
-0.10606060606060602;-93.98312807044192
-0.09595959595959591;-87.55195054974985
-0.0858585858585858;-83.88153170978377
-0.07575757575757575;-79.22613544379912
-0.06565656565656564;-74.44906933025102
-0.055555555555555525;-67.27142113451076
-0.045454545454545414;-60.37065030926361
-0.035353535353535304;-53.33401918563322
-0.025252525252525193;-48.185163564390294
-0.015151515151515138;-41.92790398739091
-0.0050505050505050275;-34.60058869535252
0.005050505050505083;-28.6143481391786
0.015151515151515249;-20.808924978333845
0.025252525252525304;-14.986718956597286
0.03535353535353536;-7.581879924480185
0.045454545454545525;0.7116912828046659
0.05555555555555558;5.839393539137874
0.06565656565656575;11.148007237177863
0.0757575757575758;18.847509022333345
0.08585858585858586;26.551067961202207
0.09595959595959602;33.44362618232609
0.10606060606060608;37.62966927283853
0.11616161616161624;44.00605664668917
0.1262626262626263;51.74707080148731
0.13636363636363646;55.514745687829766
0.14646464646464652;60.7918243799686
0.15656565656565657;66.03969865578499
0.16666666666666674;70.31033771141563
0.1767676767676768;74.69861142026798
0.18686868686868696;78.16773427462499
0.19696969696969702;82.70520223565195
0.20707070707070718;85.83480753794608
0.21717171717171724;88.88823177937013
0.2272727272727273;90.73394687357451
0.23737373737373746;92.47721430016891
0.24747474747474751;97.8728654455439
0.2575757575757577;97.02445818593532
0.26767676767676774;100.73851549292394
0.2777777777777778;101.86376673326231
0.28787878787878796;103.75628009143915
0.297979797979798;105.60422606129835
0.3080808080808082;105.8294327854095
0.31818181818181823;109.07174866650972
0.3282828282828284;107.7762252966009
0.33838383838383845;107.18270319716866
0.3484848484848485;110.3482957775452
0.3585858585858587;108.92390724042097
0.36868686868686873;108.729469313584
0.3787878787878789;108.33263522457828
0.38888888888888895;109.06098748738562
0.3989898989898991;108.956802923942
0.40909090909090917;107.60549107299303
0.4191919191919192;105.96381562072214
0.4292929292929294;107.51183375222111
0.43939393939393945;105.86433866017654
0.4494949494949496;105.07004924116801
0.45959595959595967;105.28956424119318
0.4696969696969697;103.03408841182845
0.4797979797979799;104.24627735229382
0.48989898989898994;103.26083703724824
0.5;101.4858353741679
