SA;MZ
-0.5;-107.0122555772923
-0.4898989898989899;-108.84211641198975
-0.4797979797979798;-111.05066349648398
-0.4696969696969697;-113.34146363094594
-0.4595959595959596;-112.704284886646
-0.4494949494949495;-112.54520341653112
-0.4393939393939394;-116.58232526401055
-0.4292929292929293;-114.64808797977348
-0.41919191919191917;-116.01332577219605
-0.40909090909090906;-116.86530270898649
-0.398989898989899;-117.2637112704448
-0.3888888888888889;-116.97630249473062
-0.3787878787878788;-119.30067099270889
-0.3686868686868687;-119.63816312006273
-0.35858585858585856;-119.33320959716701
-0.3484848484848485;-121.35730714425489
-0.33838383838383834;-120.3677078368336
-0.3282828282828283;-119.97124325412992
-0.3181818181818182;-120.98654612765723
-0.30808080808080807;-119.57808211731226
-0.29797979797979796;-120.71046967390109
-0.28787878787878785;-119.69523529457943
-0.2777777777777778;-118.01455183156072
-0.2676767676767676;-116.44826891720528
-0.25757575757575757;-116.09015118600132
-0.24747474747474746;-113.49756500525899
-0.23737373737373735;-112.58593729006817
-0.22727272727272724;-111.18031122964015
-0.21717171717171713;-106.66136572369602
-0.20707070707070707;-105.91392148320976
-0.19696969696969696;-104.1211682253456
-0.18686868686868685;-99.47896214489519
-0.17676767676767674;-95.40700842934865
-0.16666666666666663;-94.12311800005266
-0.15656565656565652;-88.3944646465072
-0.1464646464646464;-86.26667236595327
-0.13636363636363635;-81.95727417884407
-0.12626262626262624;-75.85644993100571
-0.11616161616161613;-71.6023661477805
-0.10606060606060602;-66.42361735226908
-0.09595959595959591;-59.365721083087024
-0.0858585858585858;-55.11003278792695
-0.07575757575757575;-49.916585914321594
-0.06565656565656564;-44.6542771784641
-0.055555555555555525;-37.04947523451183
-0.045454545454545414;-29.784481115541155
-0.035353535353535304;-22.450830694261604
-0.025252525252525193;-17.075744966115984
-0.015151515151515138;-10.665835639804579
-0.0050505050505050275;-3.2613628642051644
0.005050505050505083;2.7255701082080352
0.015151515151515249;10.455217804207418
0.025252525252525304;16.12614768242735
0.03535353535353536;23.306116285901716
0.045454545454545525;31.304008570691366
0.05555555555555558;36.068803420610344
0.06565656565656575;40.95154982412145
0.0757575757575758;48.16706134384786
0.08585858585858586;55.33378359310591
0.09595959595959602;61.64224385007792
0.10606060606060608;65.20269364893664
0.11616161616161624;70.91781926207486
0.1262626262626263;77.96768263451168
0.13636363636363646;81.01995550881257
0.14646464646464652;85.56279834550816
0.15656565656565657;90.06273707730982
0.16666666666666674;93.57654453223918
0.1767676767676768;97.20353091502224
0.18686868686868696;99.91096802680218
0.19696969696969702;103.69001773030392
0.20707070707070718;106.06774787860387
0.21717171717171724;108.37873422100772
0.2272727272727273;109.49397614515264
0.23737373737373746;110.52091512972883
0.24747474747474751;115.21623733159493
0.2575757575757577;113.68505429451888
0.26767676767676774;116.73516659876728
0.2777777777777778;117.21633035401956
0.28787878787878796;118.48541436786383
0.297979797979798;119.7311874916513
0.3080808080808082;119.37589660678616
0.31818181818181823;122.05965046694136
0.3282828282828284;120.2276223192225
0.33838383838383845;119.11965374311349
0.3484848484848485;121.792755111634
0.3585858585858587;119.89763843973631
0.36868686868686873;119.25396756257781
0.3787878787878789;118.42906414249684
0.38888888888888895;118.75012616742576
0.3989898989898991;118.2590024631878
0.40909090909090917;116.54063947367443
0.4191919191919192;114.55131004363511
0.4292929292929294;115.77055920008628
0.43939393939393945;113.8126522608191
0.4494949494949496;112.72576938675718
0.45959595959595967;112.66996391986892
0.4696969696969697;110.15589214167494
0.4797979797979799;111.1256611948121
0.48989898989898994;109.91343122842578
0.5;107.92672916623225
