SA;MZ
-0.2;11.227115371355222
-0.19595959595959597;10.957831890313994
-0.19191919191919193;10.670741369066876
-0.1878787878787879;10.364508223886013
-0.18383838383838386;10.03768599617147
-0.17979797979797982;9.688709028749145
-0.17575757575757578;9.315884024806792
-0.1717171717171717;8.917381692299589
-0.1676767676767677;8.491228759833431
-0.16363636363636364;8.035300759108248
-0.15959595959595962;7.547316111104406
-0.15555555555555556;7.0248322371332
-0.15151515151515152;6.465244652387241
-0.14747474747474748;5.8657903015715505
-0.14343434343434344;5.22355677857551
-0.1393939393939394;4.53549955185092
-0.13535353535353536;3.7984699121709085
-0.13131313131313133;3.009257087122124
-0.1272727272727273;2.1646488405931987
-0.12323232323232325;1.261515899969288
-0.11919191919191921;0.2969267148423141
-0.11515151515151516;-0.7316996971700648
-0.11111111111111112;-1.8263938182687522
-0.10707070707070708;-2.9883785585783222
-0.10303030303030304;-4.217744430116152
-0.098989898989899;-5.513046760196283
-0.09494949494949496;-6.870816816797424
-0.09090909090909093;-8.284983440860463
-0.08686868686868687;-9.746210393055282
-0.08282828282828283;-11.241168554623505
-0.0787878787878788;-12.751782713968778
-0.07474747474747476;-14.254520613465411
-0.07070707070707072;-15.719826316278558
-0.06666666666666668;-17.111836937026094
-0.06262626262626264;-18.388553121268423
-0.0585858585858586;-19.502645858616212
-0.054545454545454564;-20.403057565563323
-0.050505050505050525;-21.03747650793729
-0.046464646464646486;-21.355622397355734
-0.04242424242424245;-21.313089952017638
-0.03838383838383841;-20.87529798255997
-0.03434343434343434;-20.020951300884033
-0.030303030303030304;-18.744412525032125
-0.026262626262626265;-17.056540375534716
-0.022222222222222227;-14.983857953854809
-0.018181818181818188;-12.56628106898219
-0.01414141414141415;-9.85394329229858
-0.01010101010101011;-6.903803063554327
-0.006060606060606072;-3.776673897655121
-0.002020202020202033;-0.5351154592221254
0.0020202020202020055;2.7576636395039524
0.006060606060606044;6.037941011003606
0.010101010101010083;9.240421479249889
0.014141414141414121;12.298548237151973
0.01818181818181816;15.145590565930961
0.0222222222222222;17.71622641171731
0.026262626262626265;19.949333333387322
0.030303030303030304;21.791851035161976
0.03434343434343434;23.20317187374055
0.03838383838383838;24.159193605340235
0.04242424242424242;24.655069986151886
0.04646464646464646;24.705905287951744
0.0505050505050505;24.34511641305516
0.05454545454545451;23.620760811127425
0.058585858585858575;22.59058337591829
0.06262626262626264;21.3167215699391
0.06666666666666665;19.860908595205146
0.07070707070707072;18.280727191896705
0.07474747474747473;16.62713027815271
0.0787878787878788;14.943168493496373
0.0828282828282828;13.263697907769354
0.08686868686868687;11.615780241140483
0.09090909090909088;10.019501793046734
0.09494949494949495;8.48899004055335
0.09898989898989896;7.033470657132399
0.10303030303030303;5.658265971325342
0.10707070707070704;4.36568154945593
0.1111111111111111;3.1557595909467713
0.11515151515151512;2.026898095480529
0.11919191919191918;0.9763461906068593
0.1232323232323232;0.0005913805888250051
0.12727272727272726;-0.9043439647341989
0.13131313131313133;-1.7426801943211185
0.13535353535353534;-2.5187170821754954
0.1393939393939394;-3.236716865048826
0.14343434343434341;-3.9008230156691552
0.14747474747474748;-4.515006178641935
0.1515151515151515;-5.08303045846459
0.15555555555555556;-5.608434728276669
0.15959595959595957;-6.0945248375356345
0.16363636363636364;-6.544373567017352
0.16767676767676765;-6.960825946274514
0.1717171717171717;-7.346508147460134
0.17575757575757572;-7.703838632420204
0.1797979797979798;-8.035040584906998
0.1838383838383838;-8.342154929749803
0.18787878787878787;-8.627053444645687
0.19191919191919193;-8.89145162293926
0.19595959595959594;-9.136921059242747
0.2;-9.36490121330992
