SA;FY
-0.5;4838.535158700299
-0.4898989898989899;4818.24527980151
-0.4797979797979798;4781.960915498117
-0.4696969696969697;4750.660731425012
-0.4595959595959596;4715.6707218252
-0.4494949494949495;4673.64221008024
-0.4393939393939394;4643.591539656268
-0.4292929292929293;4647.736382388544
-0.41919191919191917;4580.092162850024
-0.40909090909090906;4524.885752828956
-0.398989898989899;4468.406713032594
-0.3888888888888889;4450.786757890034
-0.3787878787878788;4350.148990303182
-0.3686868686868687;4349.329150310072
-0.35858585858585856;4267.70409948215
-0.3484848484848485;4169.428681656268
-0.33838383838383834;4107.336975356344
-0.3282828282828283;4046.549802073163
-0.3181818181818182;3981.12882014723
-0.30808080808080807;3942.8164831473
-0.29797979797979796;3829.2334443445643
-0.28787878787878785;3735.5997315627346
-0.2777777777777778;3654.0810884300636
-0.2676767676767676;3485.7202250500495
-0.25757575757575757;3416.431411707825
-0.24747474747474746;3322.9376046416583
-0.23737373737373735;3239.3292599583388
-0.22727272727272724;3107.600742366662
-0.21717171717171713;3019.0711459698146
-0.20707070707070707;2878.6989107971153
-0.19696969696969696;2750.3803670242933
-0.18686868686868685;2610.9174638211734
-0.17676767676767674;2497.2222810654407
-0.16666666666666663;2361.2055746318574
-0.15656565656565652;2242.691907583676
-0.1464646464646464;2121.6619387302235
-0.13636363636363635;1957.030229444088
-0.12626262626262624;1836.0454837644281
-0.11616161616161613;1684.5393547219217
-0.10606060606060602;1559.557100432562
-0.09595959595959591;1443.2683213912928
-0.0858585858585858;1287.1926632129914
-0.07575757575757575;1141.859364227579
-0.06565656565656564;958.9332959733698
-0.055555555555555525;798.4301718125917
-0.045454545454545414;681.283713797085
-0.035353535353535304;491.3459622334855
-0.025252525252525193;362.8422135271814
-0.015151515151515138;209.27392229058552
-0.0050505050505050275;63.545465310285145
0.005050505050505083;-108.5705120134476
0.015151515151515249;-235.55855124001917
0.025252525252525304;-362.35609680783136
0.03535353535353536;-510.18990785240567
0.045454545454545525;-667.5823908592001
0.05555555555555558;-812.718806354492
0.06565656565656575;-928.5296463784292
0.0757575757575758;-1137.4276290539042
0.08585858585858586;-1238.3758109581706
0.09595959595959602;-1416.0099798519518
0.10606060606060608;-1543.6193596484054
0.11616161616161624;-1693.043605586134
0.1262626262626263;-1836.9364884521406
0.13636363636363646;-1967.5886943398614
0.14646464646464652;-2094.8447581731484
0.15656565656565657;-2222.237362263006
0.16666666666666674;-2407.0199412174456
0.1767676767676768;-2514.3944594289096
0.18686868686868696;-2665.9286337604503
0.19696969696969702;-2785.260534535646
0.20707070707070718;-2871.2737573481118
0.21717171717171724;-2987.589855891701
0.2272727272727273;-3128.339222905787
0.23737373737373746;-3213.943613897654
0.24747474747474751;-3321.0576311357254
0.2575757575757577;-3428.008334275468
0.26767676767676774;-3510.8838627121754
0.2777777777777778;-3633.0776178275846
0.28787878787878796;-3755.3224830451218
0.297979797979798;-3801.1422734190955
0.3080808080808082;-3853.489914561176
0.31818181818181823;-3954.8491109405536
0.3282828282828284;-4021.8752884992177
0.33838383838383845;-4097.671207757348
0.3484848484848485;-4224.569565877123
0.3585858585858587;-4252.59192050026
0.36868686868686873;-4273.17951640002
0.3787878787878789;-4372.273801670316
0.38888888888888895;-4423.6455167999
0.3989898989898991;-4471.142662706553
0.40909090909090917;-4508.730071561916
0.4191919191919192;-4570.103632820312
0.4292929292929294;-4578.610624082146
0.43939393939393945;-4700.513701250781
0.4494949494949496;-4685.287927325221
0.45959595959595967;-4717.678575995776
0.4696969696969697;-4795.102344096273
0.4797979797979799;-4823.1625368445475
0.48989898989898994;-4807.914826711175
0.5;-4813.630515944602
