SA;FY
-0.2;5358.651826906797
-0.19595959595959597;5279.153060150134
-0.19191919191919193;5329.663589330917
-0.1878787878787879;5310.258299205876
-0.18383838383838386;5350.006832847134
-0.17979797979797982;5222.580881582676
-0.17575757575757578;5247.112474207977
-0.1717171717171717;5269.824197047213
-0.1676767676767677;5192.6349241233
-0.16363636363636364;5103.348039984213
-0.15959595959595962;5177.0655675840635
-0.15555555555555556;5115.3983750293255
-0.15151515151515152;5008.428725000643
-0.14747474747474748;5017.340664653948
-0.14343434343434344;4839.017510269897
-0.1393939393939394;4820.809613465642
-0.13535353535353536;4792.054450751955
-0.13131313131313133;4758.1960767693245
-0.1272727272727273;4587.951885598441
-0.12323232323232325;4582.024796624065
-0.11919191919191921;4473.347288777005
-0.11515151515151516;4304.290410755825
-0.11111111111111112;4311.045260771325
-0.10707070707070708;4276.3301534065295
-0.10303030303030304;4078.793732944565
-0.098989898989899;3989.5300907940596
-0.09494949494949496;3897.3642397987182
-0.09090909090909093;3730.6958802159597
-0.08686868686868687;3574.225491342107
-0.08282828282828283;3459.713058806156
-0.0787878787878788;3269.553488103972
-0.07474747474747476;3256.539021988579
-0.07070707070707072;3051.2203324420325
-0.06666666666666668;2903.3935996083965
-0.06262626262626264;2742.616338981538
-0.0585858585858586;2632.845775620726
-0.054545454545454564;2422.7352487310272
-0.050505050505050525;2163.5757569568464
-0.046464646464646486;2172.111120314261
-0.04242424242424245;1895.4490743646613
-0.03838383838383841;1791.527294181242
-0.03434343434343434;1545.671487868591
-0.030303030303030304;1417.2649587478613
-0.026262626262626265;1235.0556526493085
-0.022222222222222227;1095.9436596596195
-0.018181818181818188;1045.1877626229984
-0.01414141414141415;882.9396420945709
-0.01010101010101011;597.6262829079036
-0.006060606060606072;571.5983227938934
-0.002020202020202033;379.0775957803706
0.0020202020202020055;274.64160144451404
0.006060606060606044;51.27098641250045
0.010101010101010083;-133.04837822837422
0.014141414141414121;-305.3667259480181
0.01818181818181816;-497.4340935713869
0.0222222222222222;-715.2293910112279
0.026262626262626265;-919.5781831100954
0.030303030303030304;-1098.9008735168609
0.03434343434343434;-1173.6217335475137
0.03838383838383838;-1375.0081091142129
0.04242424242424242;-1574.2136117774578
0.04646464646464646;-1783.0949946353398
0.0505050505050505;-1932.1657704684528
0.05454545454545451;-2085.7789937584903
0.058585858585858575;-2232.2308596834205
0.06262626262626264;-2419.8496149846746
0.06666666666666665;-2548.573271656683
0.07070707070707072;-2714.31365797894
0.07474747474747473;-2887.02320153623
0.0787878787878788;-3078.512419698812
0.0828282828282828;-3049.0881642310055
0.08686868686868687;-3281.6000351459274
0.09090909090909088;-3365.6959112104873
0.09494949494949495;-3533.8237174261512
0.09898989898989896;-3537.527443034948
0.10303030303030303;-3792.289753787422
0.10707070707070704;-3837.4611192310053
0.1111111111111111;-3906.5601006328548
0.11515151515151512;-4063.3540547495495
0.11919191919191918;-4141.195003584052
0.1232323232323232;-4221.92673294128
0.12727272727272726;-4291.346663978053
0.13131313131313133;-4291.2057083019545
0.13535353535353534;-4454.38064093076
0.1393939393939394;-4444.194780232666
0.14343434343434341;-4595.3272575976525
0.14747474747474748;-4642.130980003506
0.1515151515151515;-4616.780208673036
0.15555555555555556;-4687.526359603217
0.15959595959595957;-4751.927607783113
0.16363636363636364;-4777.463012816236
0.16767676767676765;-4908.325008288833
0.1717171717171717;-4862.885601475962
0.17575757575757572;-4943.483162157535
0.1797979797979798;-4879.26075377429
0.1838383838383838;-4903.242581434392
0.18787878787878787;-4933.818006852831
0.19191919191919193;-4950.960187641249
0.19595959595959594;-5079.917103720821
0.2;-4938.930918037421
