SA;FY
-0.2;4192.46157415942
-0.19595959595959597;4131.897046685053
-0.19191919191919193;4202.580116062297
-0.1878787878787879;4204.652308248022
-0.18383838383838386;4267.2501032021455
-0.17979797979797982;4164.111353705617
-0.17575757575757578;4214.432503788638
-0.1717171717171717;4264.497512391161
-0.1676767676767677;4216.282036001793
-0.16363636363636364;4157.639829283171
-0.15959595959595962;4263.7147565730165
-0.15555555555555556;4236.148575253139
-0.15151515151515152;4165.040751993438
-0.14747474747474748;4211.575820887507
-0.14343434343434344;4072.617567608825
-0.1393939393939394;4095.473280019033
-0.13535353535353536;4109.4101896933425
-0.13131313131313133;4119.771261490495
-0.1272727272727273;3995.138430596444
-0.12323232323232325;4036.041599125466
-0.11919191919191921;3975.200051731175
-0.11515151515151516;3854.7296888297706
-0.11111111111111112;3910.5238673596095
-0.10707070707070708;3924.96137204173
-0.10303030303030304;3776.312067479191
-0.098989898989899;3735.256535174316
-0.09494949494949496;3690.1782146140486
-0.09090909090909093;3569.01603135837
-0.08686868686868687;3456.001439725984
-0.08282828282828283;3382.429900441223
-0.0787878787878788;3230.250356289809
-0.07474747474747476;3251.8423439135026
-0.07070707070707072;3077.391572145607
-0.06666666666666668;2956.390335996403
-0.06262626262626264;2818.1645630674725
-0.0585858585858586;2726.520402786557
-0.054545454545454564;2530.0451296660976
-0.050505050505050525;2280.049021756252
-0.046464646464646486;2293.376560603121
-0.04242424242424245;2017.3094706817221
-0.03838383838383841;1910.021090081262
-0.03434343434343434;1657.119906409839
-0.030303030303030304;1518.302425658188
-0.026262626262626265;1322.6421422746412
-0.022222222222222227;1167.3585116147194
-0.018181818181818188;1098.0070941805918
-0.01414141414141415;915.010121490644
-0.01010101010101011;607.0896089511482
-0.006060606060606072;557.142176765784
-0.002020202020202033;340.6655607725596
0.0020202020202020055;214.01360241485136
0.006060606060606044;-29.525123945833247
0.010101010101010083;-233.08223270555163
0.014141414141414121;-424.3039031065548
0.01818181818181816;-634.7899607758714
0.0222222222222222;-870.1011839550544
0.026262626262626265;-1090.6072735444811
0.030303030303030304;-1284.2944087884405
0.03434343434343434;-1371.184256593583
0.03838383838383838;-1582.1748193853782
0.04242424242424242;-1788.0865239763023
0.04646464646464646;-2000.4843460757102
0.0505050505050505;-2149.6381697088796
0.05454545454545451;-2299.712636592813
0.058585858585858575;-2438.877063754126
0.06262626262626264;-2615.3990510626254
0.06666666666666665;-2729.224642277727
0.07070707070707072;-2876.3422145007257
0.07474747474747473;-3026.8464007383477
0.0787878787878788;-3192.7501804729945
0.0828282828282828;-3134.615552105183
0.08686868686868687;-3335.5907196891617
0.09090909090909088;-3385.6553429384285
0.09494949494949495;-3517.611591300112
0.09898989898989896;-3483.369597709324
0.10303030303030303;-3698.780155484616
0.10707070707070704;-3703.5549685480605
0.1111111111111111;-3731.559367666201
0.11515151515151512;-3846.886894457902
0.11919191919191918;-3883.190541600905
0.1232323232323232;-3922.5866611380297
0.12727272727272726;-3951.114967151143
0.13131313131313133;-3910.7376807676296
0.13535353535353534;-4034.51216492713
0.1393939393939394;-3985.912643914114
0.14343434343434341;-4099.7411022367
0.14747474747474748;-4110.447293064118
0.1515151515151515;-4050.278627428562
0.15555555555555556;-4087.538421736368
0.15959595959595957;-4119.817981438806
0.16363636363636364;-4114.613157765065
0.16767676767676765;-4216.119160031564
0.1717171717171717;-4142.698928530721
0.17575757575757572;-4196.671920457765
0.1797979797979798;-4107.154248145593
0.1838383838383838;-4107.136739801154
0.18787878787878787;-4114.970375748393
0.19191919191919193;-4110.586165706523
0.19595959595959594;-4219.187241480476
0.2;-4058.9691259812853
