SA;FY
-0.2;4830.368273982646
-0.19595959595959597;4819.252204750911
-0.19191919191919193;4873.130941213446
-0.1878787878787879;4909.009127578134
-0.18383838383838386;4881.853455872227
-0.17979797979797982;4893.024341043254
-0.17575757575757578;4797.911963513907
-0.1717171717171717;4801.408530571267
-0.1676767676767677;4719.603042867781
-0.16363636363636364;4902.878876989835
-0.15959595959595962;4827.06751944373
-0.15555555555555556;4830.223507145343
-0.15151515151515152;4687.696551584664
-0.14747474747474748;4649.515254271757
-0.14343434343434344;4727.075536482492
-0.1393939393939394;4613.086053544933
-0.13535353535353536;4542.8355711835875
-0.13131313131313133;4537.913086943079
-0.1272727272727273;4489.785628303567
-0.12323232323232325;4357.452194770024
-0.11919191919191921;4304.694423414049
-0.11515151515151516;4181.547710202527
-0.11111111111111112;4122.904653823518
-0.10707070707070708;4158.99664594719
-0.10303030303030304;3988.7609384265065
-0.098989898989899;3934.3596454333697
-0.09494949494949496;3805.1180997823353
-0.09090909090909093;3543.276239973237
-0.08686868686868687;3544.891075111764
-0.08282828282828283;3438.7638973180133
-0.0787878787878788;3275.5815444450745
-0.07474747474747476;3079.145721218652
-0.07070707070707072;2849.993958418652
-0.06666666666666668;2673.3823318374234
-0.06262626262626264;2524.9830445244006
-0.0585858585858586;2425.4914787287385
-0.054545454545454564;2220.177324178128
-0.050505050505050525;2070.950619299563
-0.046464646464646486;1825.1292077101912
-0.04242424242424245;1655.863567201923
-0.03838383838383841;1617.1871177639223
-0.03434343434343434;1444.4637870032898
-0.030303030303030304;1051.6718337218558
-0.026262626262626265;944.0131149750993
-0.022222222222222227;730.5649003372857
-0.018181818181818188;644.0381693882763
-0.01414141414141415;622.4379493839562
-0.01010101010101011;316.29508941456606
-0.006060606060606072;255.29506043160933
-0.002020202020202033;139.55485043376058
0.0020202020202020055;93.13008648904646
0.006060606060606044;-34.85253857479003
0.010101010101010083;-30.770581119910204
0.014141414141414121;-193.30723919729277
0.01818181818181816;-396.49389562688486
0.0222222222222222;-468.4922287837644
0.026262626262626265;-767.6185869715094
0.030303030303030304;-824.842293000916
0.03434343434343434;-1032.521667441449
0.03838383838383838;-1211.0576310042923
0.04242424242424242;-1299.6544309440212
0.04646464646464646;-1445.562513657586
0.0505050505050505;-1600.80419112182
0.05454545454545451;-1766.4458057172576
0.058585858585858575;-1892.914754160241
0.06262626262626264;-2035.3148421571677
0.06666666666666665;-2170.6167748133767
0.07070707070707072;-2342.193116735927
0.07474747474747473;-2499.934030444959
0.0787878787878788;-2664.2745840546777
0.0828282828282828;-2738.7719324933983
0.08686868686868687;-2807.5796725040523
0.09090909090909088;-2920.8078781145505
0.09494949494949495;-3224.466016744569
0.09898989898989896;-3109.027475478796
0.10303030303030303;-3316.3663431525656
0.10707070707070704;-3377.705861985804
0.1111111111111111;-3468.6193286217153
0.11515151515151512;-3478.119423951776
0.11919191919191918;-3516.010022817341
0.1232323232323232;-3658.3904038743594
0.12727272727272726;-3792.4653369709154
0.13131313131313133;-3914.405395124841
0.13535353535353534;-3977.908712973742
0.1393939393939394;-3939.220822338557
0.14343434343434341;-4112.55447080357
0.14747474747474748;-4118.741194115721
0.1515151515151515;-4153.848492856909
0.15555555555555556;-4300.5595020367655
0.15959595959595957;-4295.6360819935135
0.16363636363636364;-4408.054249134547
0.16767676767676765;-4382.446058283055
0.1717171717171717;-4379.5012436424895
0.17575757575757572;-4427.360631118215
0.1797979797979798;-4476.371265994871
0.1838383838383838;-4595.471082037049
0.18787878787878787;-4625.588638390485
0.19191919191919193;-4527.77904425211
0.19595959595959594;-4656.120795080663
0.2;-4682.1277963729635
