SA;FY
-0.2;2077.0675719385436
-0.19595959595959597;2049.0089519483786
-0.19191919191919193;2010.74879481469
-0.1878787878787879;2041.43618038986
-0.18383838383838386;1987.0881239933053
-0.17979797979797982;2059.2862790180884
-0.17575757575757578;2150.9747656399372
-0.1717171717171717;2042.9080601084977
-0.1676767676767677;2096.9782480766294
-0.16363636363636364;2167.1997942572757
-0.15959595959595962;2124.5253135759494
-0.15555555555555556;2081.2752365774486
-0.15151515151515152;2010.4737932855164
-0.14747474747474748;2031.3342985091188
-0.14343434343434344;1987.7636652913839
-0.1393939393939394;2072.4967863580314
-0.13535353535353536;2122.529522711746
-0.13131313131313133;2033.0388916957527
-0.1272727272727273;2094.223511302184
-0.12323232323232325;1932.17492721361
-0.11919191919191921;1945.2357017769816
-0.11515151515151516;2003.8252999208698
-0.11111111111111112;1936.000277793652
-0.10707070707070708;1947.6488657091707
-0.10303030303030304;2005.2164323837794
-0.098989898989899;1905.2811499621628
-0.09494949494949496;1918.4235285692655
-0.09090909090909093;1788.8998870858147
-0.08686868686868687;1753.7249193374455
-0.08282828282828283;1759.5940171492362
-0.0787878787878788;1775.017417563367
-0.07474747474747476;1693.0638118675827
-0.07070707070707072;1676.8013780452975
-0.06666666666666668;1621.9571234597265
-0.06262626262626264;1463.340095221194
-0.0585858585858586;1395.1839441576165
-0.054545454545454564;1346.8883669697957
-0.050505050505050525;1231.423006501322
-0.046464646464646486;1328.8757644321167
-0.04242424242424245;1058.4209083761816
-0.03838383838383841;931.4893404565879
-0.03434343434343434;858.7818788110981
-0.030303030303030304;830.3649548848439
-0.026262626262626265;681.8699347698301
-0.022222222222222227;601.1394320624191
-0.018181818181818188;415.7509308857622
-0.01414141414141415;334.57121996763163
-0.01010101010101011;133.04138144695082
-0.006060606060606072;136.28830355004013
-0.002020202020202033;105.98728712813138
0.0020202020202020055;63.04854495174358
0.006060606060606044;-58.048010203606566
0.010101010101010083;-145.186985916921
0.014141414141414121;-344.03070421491594
0.01818181818181816;-332.71775756736827
0.0222222222222222;-498.32437613477174
0.026262626262626265;-433.4327492084799
0.030303030303030304;-680.7058074710537
0.03434343434343434;-721.2952948724903
0.03838383838383838;-910.8947330296745
0.04242424242424242;-988.2329752568583
0.04646464646464646;-985.5683975671278
0.0505050505050505;-1032.4618752151896
0.05454545454545451;-1250.7835219036358
0.058585858585858575;-1230.6191554281359
0.06262626262626264;-1375.6085906894482
0.06666666666666665;-1427.0882715826633
0.07070707070707072;-1484.0560689481024
0.07474747474747473;-1548.47243415815
0.0787878787878788;-1620.3576305765048
0.0828282828282828;-1638.0616138128062
0.08686868686868687;-1759.1137832874222
0.09090909090909088;-1810.752523225256
0.09494949494949495;-1778.2946162342782
0.09898989898989896;-1830.4055856139125
0.10303030303030303;-1876.9855919985278
0.10707070707070704;-2008.1466947852398
0.1111111111111111;-1973.8326220426595
0.11515151515151512;-1927.2153614236308
0.11919191919191918;-2036.366466897546
0.1232323232323232;-2050.6395098175894
0.12727272727272726;-2029.6287920054817
0.13131313131313133;-2057.5765333651307
0.13535353535353534;-2003.310669902505
0.1393939393939394;-2067.00324274167
0.14343434343434341;-2082.59018236149
0.14747474747474748;-2165.938258345848
0.1515151515151515;-2082.5017799709676
0.15555555555555556;-2147.5415230363433
0.15959595959595957;-2104.6172382956893
0.16363636363636364;-2230.2260564205067
0.16767676767676765;-2199.5826231858746
0.1717171717171717;-2181.5962484371057
0.17575757575757572;-2170.3974431534616
0.1797979797979798;-2227.30666059991
0.1838383838383838;-2205.824104329352
0.18787878787878787;-2178.6408812266986
0.19191919191919193;-2214.5723266246914
0.19595959595959594;-2228.9907912761773
0.2;-2300.0346710617428
