SA;FY
-0.2;3662.059614531089
-0.19595959595959597;3695.3840764512347
-0.19191919191919193;3742.479014399093
-0.1878787878787879;3677.6717500752216
-0.18383838383838386;3829.390085614921
-0.17979797979797982;3780.0490204738467
-0.17575757575757578;3825.8564248852867
-0.1717171717171717;3795.5931338161085
-0.1676767676767677;3779.7827732460737
-0.16363636363636364;3740.7244679841347
-0.15959595959595962;3762.94856951937
-0.15555555555555556;3699.388202398481
-0.15151515151515152;3764.1438850260843
-0.14747474747474748;3848.6528008761775
-0.14343434343434344;3800.2762242956073
-0.1393939393939394;3800.827487245544
-0.13535353535353536;3841.179944142397
-0.13131313131313133;3775.604537977808
-0.1272727272727273;3822.340145714882
-0.12323232323232325;3783.313262626344
-0.11919191919191921;3763.289052826534
-0.11515151515151516;3706.5272172840464
-0.11111111111111112;3679.1335661744447
-0.10707070707070708;3503.237939168906
-0.10303030303030304;3578.939688219361
-0.098989898989899;3573.1278698747437
-0.09494949494949496;3507.479600271673
-0.09090909090909093;3387.8979189456877
-0.08686868686868687;3349.1924961319964
-0.08282828282828283;3237.6165999981586
-0.0787878787878788;3206.250275130192
-0.07474747474747476;3028.160043326828
-0.07070707070707072;2901.592697214775
-0.06666666666666668;2806.003345302827
-0.06262626262626264;2657.413104264352
-0.0585858585858586;2474.064136522755
-0.054545454545454564;2290.733881022298
-0.050505050505050525;2180.4438280206873
-0.046464646464646486;1997.0034973938848
-0.04242424242424245;1842.5137800167968
-0.03838383838383841;1708.2903262944985
-0.03434343434343434;1378.9950217949488
-0.030303030303030304;1277.0852331381616
-0.026262626262626265;1039.6816216025836
-0.022222222222222227;902.418251188128
-0.018181818181818188;760.7925850426656
-0.01414141414141415;526.4909831480984
-0.01010101010101011;291.34512709472847
-0.006060606060606072;305.607696942738
-0.002020202020202033;145.21084588871076
0.0020202020202020055;35.63361424638836
0.006060606060606044;-155.7799198120766
0.010101010101010083;-240.77130202753779
0.014141414141414121;-468.9619692407914
0.01818181818181816;-504.2939501520793
0.0222222222222222;-729.7203077329181
0.026262626262626265;-934.4970835009236
0.030303030303030304;-1130.5483696018932
0.03434343434343434;-1239.6191390507113
0.03838383838383838;-1400.6124936856602
0.04242424242424242;-1558.661120171966
0.04646464646464646;-1823.2329919583874
0.0505050505050505;-1864.1974644410093
0.05454545454545451;-2016.3515617620826
0.058585858585858575;-2153.3583510362682
0.06262626262626264;-2345.246629514128
0.06666666666666665;-2439.5336487572454
0.07070707070707072;-2529.1727716110013
0.07474747474747473;-2601.9804239143373
0.0787878787878788;-2714.2960110764584
0.0828282828282828;-2911.9308018105617
0.08686868686868687;-3001.8163454926016
0.09090909090909088;-3067.6604416301943
0.09494949494949495;-3093.4719893145075
0.09898989898989896;-3169.1191176009147
0.10303030303030303;-3252.4417227574304
0.10707070707070704;-3319.8367878401
0.1111111111111111;-3414.9055055101653
0.11515151515151512;-3484.6599281870917
0.11919191919191918;-3432.029533609461
0.1232323232323232;-3370.6652602635286
0.12727272727272726;-3502.920470027006
0.13131313131313133;-3500.7843586655886
0.13535353535353534;-3565.9920213947908
0.1393939393939394;-3656.7546297548242
0.14343434343434341;-3618.0492084305342
0.14747474747474748;-3700.9071521281576
0.1515151515151515;-3728.867721014086
0.15555555555555556;-3689.568682413381
0.15959595959595957;-3822.9894692406756
0.16363636363636364;-3852.7492740224166
0.16767676767676765;-3826.1242823450234
0.1717171717171717;-3861.713401636971
0.17575757575757572;-3864.747619177673
0.1797979797979798;-3862.580944872713
0.1838383838383838;-3773.9014150283674
0.18787878787878787;-3913.4508574670285
0.19191919191919193;-3823.188420036771
0.19595959595959594;-3919.4509924221097
0.2;-3855.7630255625927
