SA;FY
-0.2;2508.1994383058864
-0.19595959595959597;2447.0104203603983
-0.19191919191919193;2517.531316602204
-0.1878787878787879;2519.9612130340556
-0.18383838383838386;2583.4998824092536
-0.17979797979797982;2481.954622034006
-0.17575757575757578;2534.5978815700178
-0.1717171717171717;2587.7965724113096
-0.1676767676767677;2543.6165942788552
-0.16363636363636364;2490.009515152011
-0.15959595959595962;2602.2247689949313
-0.15555555555555556;2582.0174975695795
-0.15151515151515152;2519.6082557506684
-0.14747474747474748;2576.3100404756783
-0.14343434343434344;2449.121871260422
-0.1393939393939394;2485.492099760173
-0.13535353535353536;2514.8335045450644
-0.13131313131313133;2542.6372571417983
-0.1272727272727273;2437.633788986728
-0.12323232323232325;2500.498808805158
-0.11919191919191921;2464.091082588068
-0.11515151515151516;2370.6553531458662
-0.11111111111111112;2456.1982057514624
-0.10707070707070708;2503.190471828135
-0.10303030303030304;2389.9668571059897
-0.098989898989899;2387.239314805753
-0.09494949494949496;2383.3829890439365
-0.09090909090909093;2306.2831085330236
-0.08686868686868687;2240.0672363126537
-0.08282828282828283;2215.8734294800624
-0.0787878787878788;2115.4384173513035
-0.07474747474747476;2190.8759312091834
-0.07070707070707072;2072.0563834609434
-0.06666666666666668;2008.1144206679107
-0.06262626262626264;1927.986011216174
-0.0585858585858586;1895.0674918573077
-0.054545454545454564;1757.530484703221
-0.050505050505050525;1566.2781347277207
-0.046464646464646486;1637.7695178281053
-0.04242424242424245;1418.9330510455425
-0.03838383838383841;1367.6266131714729
-0.03434343434343434;1169.1803844874903
-0.030303030303030304;1083.040727267532
-0.026262626262626265;938.0401940018256
-0.022222222222222227;831.1374059844173
-0.018181818181818188;807.5760445409205
-0.01414141414141415;667.426492336247
-0.01010101010101011;399.2518547586503
-0.006060606060606072;386.964123029591
-0.002020202020202033;210.31447862224945
0.0020202020202020055;132.14299996710594
0.006060606060606044;-54.08255334252139
0.010101010101010083;-197.6206648108009
0.014141414141414121;-330.0164990677807
0.01818181818181816;-483.5602240980001
0.0222222222222222;-663.372893688235
0.026262626262626265;-829.2514795481044
0.030303030303030304;-968.7252854361412
0.03434343434343434;-1001.5009716472653
0.03838383838383838;-1158.284632457563
0.04242424242424242;-1309.8070018604976
0.04646464646464646;-1467.6292516663802
0.0505050505050505;-1562.0904945898637
0.05454545454545451;-1657.4863063846374
0.058585858585858575;-1742.1674884488918
0.06262626262626264;-1864.6220568340632
0.06666666666666665;-1925.0432621153147
0.07070707070707072;-2019.681143725051
0.07474747474747473;-2118.8944611999173
0.0787878787878788;-2234.9517313616616
0.0828282828282828;-2128.652318103932
0.08686868686868687;-2283.35590084153
0.09090909090909088;-2289.2220870234937
0.09494949494949495;-2379.197945431579
0.09898989898989896;-2305.301934018828
0.10303030303030303;-2483.4568245732853
0.10707070707070704;-2453.4116183342026
0.1111111111111111;-2449.0370169628636
0.11515151515151512;-2534.4035057974193
0.11919191919191918;-2543.116522761247
0.1232323232323232;-2557.2244559793708
0.12727272727272726;-2562.6826814603974
0.13131313131313133;-2501.356528660213
0.13535353535353534;-2606.197411977934
0.1393939393939394;-2540.567657707539
0.14343434343434341;-2639.154091261937
0.14747474747474748;-2636.290312525319
0.1515151515151515;-2564.108447907756
0.15555555555555556;-2590.798887112477
0.15959595959595957;-2613.843520627403
0.16363636363636364;-2600.633156520738
0.16767676767676765;-2695.2629411803323
0.1717171717171717;-2616.00112945404
0.17575757575757572;-2665.0780940799773
0.1797979797979798;-2571.5265473237237
0.1838383838383838;-2568.2595745580643
0.18787878787878787;-2573.5559582132128
0.19191919191919193;-2567.279879120161
0.19595959595959594;-2674.572787501739
0.2;-2513.573419169715
