SA;FY
-0.2;3477.7029903655325
-0.19595959595959597;3457.5702965248975
-0.19191919191919193;3373.8870196123526
-0.1878787878787879;3432.48572627421
-0.18383838383838386;3411.065787719464
-0.17979797979797982;3465.7078388449027
-0.17575757575757578;3434.6393689947654
-0.1717171717171717;3430.5341011098335
-0.1676767676767677;3336.3865066073195
-0.16363636363636364;3510.788768066548
-0.15959595959595962;3404.1315995961713
-0.15555555555555556;3438.747504399064
-0.15151515151515152;3398.0749084366053
-0.14747474747474748;3393.3733508114747
-0.14343434343434344;3339.974051503142
-0.1393939393939394;3309.8281237893602
-0.13535353535353536;3332.6628915577876
-0.13131313131313133;3373.219514668505
-0.1272727272727273;3356.113572952676
-0.12323232323232325;3309.932780358921
-0.11919191919191921;3237.7590968332865
-0.11515151515151516;3181.2550369463147
-0.11111111111111112;3065.120356658484
-0.10707070707070708;3167.5255394753194
-0.10303030303030304;3089.117070535728
-0.098989898989899;2977.3134899902248
-0.09494949494949496;3063.576444156922
-0.09090909090909093;2864.2409804495164
-0.08686868686868687;2852.630308683157
-0.08282828282828283;2703.9677659410386
-0.0787878787878788;2647.8441756131447
-0.07474747474747476;2582.1668621102517
-0.07070707070707072;2419.4674131389083
-0.06666666666666668;2350.0676764336577
-0.06262626262626264;2318.9959907313387
-0.0585858585858586;2103.394113784839
-0.054545454545454564;1989.5878868159195
-0.050505050505050525;1798.7194697205236
-0.046464646464646486;1540.088254276061
-0.04242424242424245;1499.5826404442957
-0.03838383838383841;1364.3344732116823
-0.03434343434343434;1166.2125794346807
-0.030303030303030304;973.7205472284447
-0.026262626262626265;927.8039637783606
-0.022222222222222227;782.955767692954
-0.018181818181818188;577.6524699163868
-0.01414141414141415;446.3941165379221
-0.01010101010101011;389.13232908103816
-0.006060606060606072;194.31904479047915
-0.002020202020202033;35.847344354040175
0.0020202020202020055;16.25143627243386
0.006060606060606044;-135.73878904449992
0.010101010101010083;-132.713652059977
0.014141414141414121;-340.36465522913954
0.01818181818181816;-458.7002858521784
0.0222222222222222;-596.3634471597096
0.026262626262626265;-700.2986994626316
0.030303030303030304;-856.5238404334337
0.03434343434343434;-1014.3930429497332
0.03838383838383838;-1128.1693926184848
0.04242424242424242;-1291.1460922684282
0.04646464646464646;-1417.9035337037465
0.0505050505050505;-1596.33586000316
0.05454545454545451;-1729.0239209783108
0.058585858585858575;-1702.1981337409293
0.06262626262626264;-1899.8505080692212
0.06666666666666665;-2027.186617796595
0.07070707070707072;-2210.387017221316
0.07474747474747473;-2140.924157786823
0.0787878787878788;-2268.763075910721
0.0828282828282828;-2426.8894008398547
0.08686868686868687;-2469.684095268142
0.09090909090909088;-2590.701530412987
0.09494949494949495;-2576.025951223773
0.09898989898989896;-2722.2992122153123
0.10303030303030303;-2779.517275452664
0.10707070707070704;-2817.704562358366
0.1111111111111111;-2922.3177765981436
0.11515151515151512;-2945.0842333337723
0.11919191919191918;-2999.3413758629345
0.1232323232323232;-3055.689780604531
0.12727272727272726;-3124.2375057692416
0.13131313131313133;-3122.3054226232503
0.13535353535353534;-3157.1321829122
0.1393939393939394;-3314.8052903341854
0.14343434343434341;-3238.779120008712
0.14747474747474748;-3294.1522804077663
0.1515151515151515;-3298.954038850845
0.15555555555555556;-3337.857037118112
0.15959595959595957;-3371.7099974269017
0.16363636363636364;-3348.8140481874098
0.16767676767676765;-3458.259243678025
0.1717171717171717;-3409.6780065597154
0.17575757575757572;-3597.672407371301
0.1797979797979798;-3461.6923339773666
0.1838383838383838;-3577.364664227991
0.18787878787878787;-3596.2736779921556
0.19191919191919193;-3544.3386122167663
0.19595959595959594;-3513.4879031993796
0.2;-3562.2925014899924
