SA;FY
-0.5;4929.764578507228
-0.4898989898989899;4909.301026143209
-0.4797979797979798;4872.836123350166
-0.4696969696969697;4841.348130493194
-0.4595959595959596;4806.162604908128
-0.4494949494949495;4763.930398389002
-0.4393939393939394;4733.6673447484145
-0.4292929292929293;4737.590564330648
-0.41919191919191917;4669.714884174197
-0.40909090909090906;4614.2665277934775
-0.398989898989899;4557.534351634326
-0.3888888888888889;4539.649304005959
-0.3787878787878788;4438.733653259201
-0.3686868686868687;4437.622229086683
-0.35858585858585856;4355.690898668008
-0.3484848484848485;4257.093418151864
-0.33838383838383834;4194.662674711272
-0.3282828282828283;4133.518183212931
-0.3181818181818182;4067.720167111751
-0.30808080808080807;4029.0095023277604
-0.29797979797979796;3915.0051055761337
-0.28787878787878785;3820.9250913203023
-0.2777777777777778;3738.933093302855
-0.2676767676767676;3570.0694936694604
-0.25757575757575757;3500.2459934180406
-0.24747474747474746;3406.18271350521
-0.23737373737373735;3321.9669832842183
-0.22727272727272724;3189.5897239934043
-0.21717171717171713;3100.3662462608295
-0.20707070707070707;2959.25084804844
-0.19696969696969696;2830.1353492371595
-0.18686868686868685;2689.8168262605463
-0.17676767676767674;2575.2021547152513
-0.16666666666666663;2438.1966249664365
-0.15656565656565652;2318.6192038932027
-0.1464646464646464;2196.4450440033443
-0.13636363636363635;2030.5836424181991
-0.12626262626262624;1908.2796211075527
-0.11616161616161613;1755.362334104762
-0.10606060606060602;1628.8776722759972
-0.09595959595959591;1511.0003869992556
-0.0858585858585858;1353.2618805105412
-0.07575757575757575;1206.212319675505
-0.06565656565656564;1021.5495105584438
-0.055555555555555525;859.3366699639154
-0.045454545454545414;740.5708872362168
-0.035353535353535304;549.1820210970079
-0.025252525252525193;419.48200799551535
-0.015151515151515138;265.0572207334943
-0.0050505050505050275;118.88103360682065
0.005050505050505083;-53.2349437169121
0.015151515151515249;-179.7752527971103
0.025252525252525304;-305.7163023394974
0.03535353535353536;-452.3538489888832
0.045454545454545525;-608.2952174200684
0.05555555555555558;-751.8123082031683
0.06565656565656575;-865.9134317933552
0.0757575757575758;-1073.0746736059782
0.08585858585858586;-1172.3065936606208
0.09595959595959602;-1348.277914243989
0.10606060606060608;-1474.2987878049703
0.11616161616161624;-1622.2206262032935
0.1262626262626263;-1764.702351109016
0.13636363636363646;-1894.0352813657503
0.14646464646464652;-2020.061652900028
0.15656565656565657;-2146.3100659534794
0.16666666666666674;-2330.0288908828666
0.1767676767676768;-2436.414585779099
0.18686868686868696;-2587.0292713210774
0.19696969696969702;-2705.5055523227793
0.20707070707070718;-2790.7218200967873
0.21717171717171724;-2906.294755600686
0.2272727272727273;-3046.350241279045
0.23737373737373746;-3131.3058905717744
0.24747474747474751;-3237.8125222721737
0.2575757575757577;-3344.1937525652525
0.26767676767676774;-3426.5345940927646
0.2777777777777778;-3548.225612954793
0.28787878787878796;-3669.997123287554
0.297979797979798;-3715.370612187526
0.3080808080808082;-3767.296895380716
0.31818181818181823;-3868.2577639760325
0.3282828282828284;-3934.906907359449
0.33838383838383845;-4010.3455084024195
0.3484848484848485;-4136.904829381527
0.3585858585858587;-4164.605121314402
0.36868686868686873;-4184.886437623409
0.3787878787878789;-4283.689138714297
0.38888888888888895;-4334.782970683976
0.3989898989898991;-4382.01502410482
0.40909090909090917;-4419.349296597395
0.4191919191919192;-4480.480911496138
0.4292929292929294;-4488.756442140043
0.43939393939393945;-4610.437896158634
0.4494949494949496;-4594.999739016459
0.45959595959595967;-4627.186692912848
0.4696969696969697;-4704.414945028091
0.4797979797979799;-4732.287328992498
0.48989898989898994;-4716.859080369476
0.5;-4722.4010961376725
