SA;FY
-0.2;5290.476721709455
-0.19595959595959597;5250.630994538226
-0.19191919191919193;5318.341863064098
-0.1878787878787879;5281.578605856492
-0.18383838383838386;5304.6628718805205
-0.17979797979797982;5332.465075388738
-0.17575757575757578;5362.912467495429
-0.1717171717171717;5278.8689225137605
-0.1676767676767677;5303.524899574117
-0.16363636363636364;5368.073166897157
-0.15959595959595962;5297.118345841603
-0.15555555555555556;5272.38904372338
-0.15151515151515152;5364.001328211215
-0.14747474747474748;5335.921561538887
-0.14343434343434344;5244.078695097677
-0.1393939393939394;5312.925689577758
-0.13535353535353536;5120.511855797043
-0.13131313131313133;5195.891309840597
-0.1272727272727273;5176.39362612835
-0.12323232323232325;5114.264688624472
-0.11919191919191921;4995.45488422643
-0.11515151515151516;4937.217655782847
-0.11111111111111112;4765.3428395072815
-0.10707070707070708;4710.276278423654
-0.10303030303030304;4657.8251960681
-0.098989898989899;4492.825465478584
-0.09494949494949496;4485.951178150984
-0.09090909090909093;4302.464148926938
-0.08686868686868687;4063.9676725577183
-0.08282828282828283;3853.617624971396
-0.0787878787878788;3734.10249109408
-0.07474747474747476;3405.547766277885
-0.07070707070707072;3341.7348357297838
-0.06666666666666668;3247.7947645753366
-0.06262626262626264;3079.307744048293
-0.0585858585858586;2800.7922894597527
-0.054545454545454564;2565.4755562405926
-0.050505050505050525;2385.857184706107
-0.046464646464646486;2213.730554316451
-0.04242424242424245;2105.4373337404513
-0.03838383838383841;1765.9041885741021
-0.03434343434343434;1608.8064325739201
-0.030303030303030304;1310.0139984666416
-0.026262626262626265;1154.1117326695178
-0.022222222222222227;936.4620910773828
-0.018181818181818188;837.4074817755608
-0.01414141414141415;541.4516485536309
-0.01010101010101011;434.27089275491966
-0.006060606060606072;248.12433038199768
-0.002020202020202033;131.6911019836098
0.0020202020202020055;93.20032291440438
0.006060606060606044;-36.86852325736751
0.010101010101010083;-115.00253678196177
0.014141414141414121;-408.2022233162974
0.01818181818181816;-523.7665210705841
0.0222222222222222;-665.3940545603518
0.026262626262626265;-924.5531904520806
0.030303030303030304;-1067.227736336054
0.03434343434343434;-1221.180696736959
0.03838383838383838;-1407.2303882843412
0.04242424242424242;-1562.1367796224183
0.04646464646464646;-1833.5037338916593
0.0505050505050505;-1894.4776198411032
0.05454545454545451;-2205.3108063317586
0.058585858585858575;-2309.864289276663
0.06262626262626264;-2509.5932367684295
0.06666666666666665;-2610.4915712930165
0.07070707070707072;-2796.7732159511456
0.07474747474747473;-2925.1190116289577
0.0787878787878788;-3080.9583476070675
0.0828282828282828;-3212.9530215035384
0.08686868686868687;-3376.404602278493
0.09090909090909088;-3490.682715361613
0.09494949494949495;-3627.8385940637477
0.09898989898989896;-3742.693535626801
0.10303030303030303;-3796.4437082989507
0.10707070707070704;-3900.8161455674153
0.1111111111111111;-4090.3745688187
0.11515151515151512;-4197.179397909897
0.11919191919191918;-4152.2116861449485
0.1232323232323232;-4280.764093970568
0.12727272727272726;-4363.545812573487
0.13131313131313133;-4405.668172736118
0.13535353535353534;-4390.936474319953
0.1393939393939394;-4636.906617822996
0.14343434343434341;-4624.131040053549
0.14747474747474748;-4669.521778411886
0.1515151515151515;-4714.4039462418505
0.15555555555555556;-4726.766956733584
0.15959595959595957;-4865.362519685676
0.16363636363636364;-4872.5223864795
0.16767676767676765;-4847.7280841219135
0.1717171717171717;-4899.367691009005
0.17575757575757572;-4880.850795128123
0.1797979797979798;-4934.414863624729
0.1838383838383838;-4951.101547595391
0.18787878787878787;-4985.155784714329
0.19191919191919193;-5059.785842862444
0.19595959595959594;-5026.678896882061
0.2;-5005.723056733169
